,Unnamed: 0,c5,c1,c2,c3,c4,c6,c7,c8,c9,c10,c75,c132,c134,c136,c138,c139,c140,c141,c144,c145,c147,c149,c151,c152,c153,c155,c157,c160,c162,c203,c204,c214,c233,c234,c790,c22,c23,c24,c25,c26,c27,c30,c31,c33,c34,c35,c36,c37,c38,c39,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c102,c104,c106,c108,c110,c112,c113,c114,c115,c117,c118,c143,c240,c241,c242,c243,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c76,c250,c205,c206,c207,c208,c210,c41,c43,c45,c47,c49,c50,c52,c53,c54,c55,c56,c57,c58,c59,c119,c120,c121,c122,c126,c127,c128,c129,c130,c78,c80,c82,c84,c86,c88,c90,c92,c94,c96,c98,c100,c111,c123,c124,c125,c184,c192,c244,c40,c44,c46,c48,c51,c77,c79,c81,c83,c85,c87,c89,c91,c93,c95,c97,c99,c101,c103,c105,c107,c109,c131,c133,c135,c137,c146,c148,c150,c154,c156,c158,c161,c163,c183,c191,c229,c230,end_of_record
341,31308,19791126034419A,A,91,0.4,F,1979,11,26,19791126,1315,9,Z,Y, , , ,F,   ,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,45294,3441, , , , ,4098U,CESSNA,150E        ,150,3A19    ,CE,    ,2006.0,H ,      ,             ,      ,        ,  ,     ,NM,NM66,WA,MOSES LAKE     ,MUNI                          ,34,,,,,,4,X,B,S,1.0,OCST,800,10,,SNU,PR,,24,5,,,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120808,F3,N,1.0,3.0,S,40.0,K,94.0,0.0,48.0,315.0,NM,NM05,WA,CFI WITH STUDENT ATTEMPTED TAKEOFF FROM SNOW COVERED RWY WITH ICE ON WINGS. UNABLE TO CLIMB. CRASHED OFF END RWY.  ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,I,A, ,PP,I,A, ,OC,IB,S,5,   ,Y,N,N,F,A,8,COMM PILOT FLIGHT IN,ASEL                ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Icing On Aircraft   ,Pilot-In-Command    ,                    ,Poor Preflight Plan/,Icing On Aircraft   ,Pilot-In-Command    ,                    ,Forced Landing      ,To Init Climb(1st Pw,                    ,Pilot Induced       ,Instruction         ,Training            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,Pilot and Ground Cre,,, 
342,31389,19791221039859A,A,91,0.4,F,1979,12,21,19791221,1050,9,Z,Y, , , ,S,   ,1L71,1,L,7,1.0,3O  ,3,O,  ,  ,  ,35937,3985, , , , ,1306W,MOONEY,M20E        ,M20   ,2A3     ,SW,    ,2383.0,L ,LYC   ,IO360A1A     ,O360  ,1.00E+10,EA,O    ,NM,NM01,ID,BURLEY         ,MUNI                          ,20,,90,2.0,,,1,B,A,S,1.0,OBSC,2700,10,,WET,,,,,,,2,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120808,1,N,5.0,3.0,S,30.0,E,15.0,15.0,20.0,391.0,NM,NM01,ID,PILOT DID NOT DRAIN FUEL TANKS. WATER IN TANKS CAUSED ENGINE TO STOP AFTER TAKEOFF. LANDED IN FIELD.               ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,  , , , ,IA,BI,S,5,   ,Y,N,N,F, ,8,PRIVATE PILOT       ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,COMPANY EXECUTIVE   ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Control Coll With Gr,Forced Landing      ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,IFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
343,31440,19791218033279A,A,91,0.4,F,1979,12,18,19791218,1300,9,Z,Y, , , ,F,   ,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,36468,3327, , , , ,14703,BLANCA,1730A       ,17,A18CE   ,GL,    ,961.0,L ,      ,             ,      ,        ,  ,     ,GL,GL61,WI,VIROQUA        ,,,,,,,,1,B,B,S,1.0,CLER,,G10,,,,,18,10,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120419,F9,N,10.0,3.0,S,42.0,K,870.0,32.0,114.0,12900.0,GL,GL61,WI,"ENGINE FAILED ON TAKEOFF, FOUND WATER IN FUEL.                                                                     ",                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,II,V,A, ,28, , , ,OC,IH,S,5,   ,Y,N,N,F, ,3,A/LINE TRANSPORT PLT,ASMEL ASES          ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Forced Landing      ,Forced/Precautionary,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
344,31455,19791228036809A,A,91,0.4,F,1979,12,28,19791228,1600,9,B,D, , , ,F,   ,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,48349,3680, , , , ,50089,CESSNA,150H        ,150,3A19    ,CE,    ,2413.0,H ,      ,             ,      ,        ,  ,     ,NM,NM03,CO,PAONIA         ,NORTH FORK VALLEY             ,23,,,,,,1,B,B,S,1.0,OCST,9000,G10,,ICP,,,18,2,,,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,19840409,,,,20120808,1,N,1.0,0.0,S,26.0,N,101.0,20.0,29.0,290.0,NM,NM03,CO,TRIED TO TAKE OFF WITH SNOW & ICE ON ACFT. UNABLE TO CLIMB. RAN OFF END RWY INTO A BARN.                           ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,I,A, ,PP,I,A, ,JD,IB,S,5,   ,Y,Y,N,F,F,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,OTHER               ,Inadequate Insp Of A,Icing On Aircraft   ,Pilot-In-Command    ,                    ,Poor Preflight Plan/,Icing On Aircraft   ,Pilot-In-Command    ,                    ,Collision With Other,To Init Climb(1st Pw,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Re-Examination/Re-In,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
345,31534,19791208047929I,I,91,-5,F,1979,12,8,19791208,1330,9,B,E, , ,E,O,OPP,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,51890,4792, , , , ,611BR,MOONEY,M20C        ,M20   ,2A3     ,SW,    ,,L ,      ,             ,      ,        ,  ,     ,GL,GL18,IN,VALPARAISO     ,PORTER CO                     ,27,,,,,,1,B,B,S,1.0,OCST,2800,10,,DRY,,,31,13,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120419,1,N,1.0,3.0,N,53.0,O,1875.0,0.0,0.0,2350.0,GL,GL18,IN,PILOT FAILED TO CHECK POSITION OF GEAR KNOB DURING PREFLIGHT. RETRACTED ON TAKEOFF ROLL.                           ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,  , , , ,CD,IA,M,5,   ,U,U,N,F, ,8,PRIVATE PILOT       ,ASEL                ,INSTRUMENT          ,NO MEDICAL CERTIFICA,UNKNOWN             ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Gear Retr During Grd,Takeoff Ground Roll ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Violation           ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
346,31568,19791216046619I,I,121,-5,F,1979,12,16,19791216,330,9,Z,Y, , , ,O,ATS,    , , , ,,    , , ,  ,  ,  ,12255,4661, , , , ,807,BOEING,747/        ,747,A20WE   ,NM,    ,,  ,      ,             ,      ,        ,  ,     ,GL,GL03,IL,CHICAGO        ,O'HARE INTL                   ,,,90,,,,C,T,C,S,2.0,,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120419,9,N,2.0,3.0,S,,K,0.0,0.0,0.0,,WP,WP01,CA,"CREW MISUSED AUTO THROTTLE SYSTEM, LOST POWER. INCORRECTLY ASSUMED FLAMEOUT. POWER AND CONTROL WERE SOON RESTORED. ",FLYING TIGER LI               ,CA,FTL ,605,WP,WPWP,      ,Instrument Flight Ru,ME,V,A, ,  , , , ,SE,DA,S,5,   ,N,N,N,F, ,3,AIRLINE TRANSPORT   ,AMEL                ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Fail/Incorrect Use M,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,Normal Cruise       ,                    ,Pilot Induced       ,Scheduled Air Carrie,Cargo               ,Unknown             ,Weather Not A Factor,Night               ,Other               ,Not Reported        ,                    ,                    ,                              ,                              ,                              ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
347,31587,19791210043359A,A,91,0.4,F,1979,12,10,19791210,1150,9,Z,Y, , , ,F,OTH,1L71,1,L,7,1.0,3O  ,3,O,  ,ZE,ZL,157887,4335, , , , ,8423C,PIPER ,PA28235     ,PA28  ,2A13    ,SO,    ,824.0,L ,LYC   ,O540B4B5     ,O540  ,E295    ,EA,O    ,WP,WP05,CA,AVALON         ,CATALINA                      ,22,,270,2.0,,,1,B,B,F,1.0,CLER,,4,FOG,DRY,,,30,7,,,3,3.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,19791219,,,,20120808,1,N,1.0,0.0,S,21.0,N,45.0,0.0,0.0,171.0,WP,WP05,CA,ENGINE COWLING CAME OPEN ON THE TAKEOFF ROLL. ABORTED TAKEOFF. UNABLE TO STOP ON RUNWAY. DROPPED OVER A CLIFF.     ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,F,A, ,  , , , ,IA,IE,D,5,   ,N,N,N,F, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,OTHER               ,Inadequate Insp Of A,Fire After Crash    ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Control Coll With Gr,To Aborted (Fixed Wi,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Fog                 ,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,Rejected Takeoff    ,Fire And Rescue - Ac,                    ,                    ,,, 
348,31624,19791210036229A,A,91,0.4,F,1979,12,10,19791210,1155,9,Z,Y, , , ,F,   ,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,60011,3622, , , , ,8432C,PIPER ,PA28235     ,PA28  ,2A13    ,SO,    ,824.0,L ,      ,             ,      ,        ,  ,     ,WP,WP05,CA,AVALON         ,CATALINA                      ,22,,,,,,1,B,B,S,1.0,CLER,,4,FOG,DRY,,,30,7,,,3,3.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,19840409,,,,20120808,1,N,1.0,0.0,S,21.0,N,6.0,1.0,50.0,171.0,WP,WP05,CA,ABORTED TAKEOFF WHEN ENGINE COWLING RAISED UP DUE TO BEING UNLATCHED ON ONE SIDE. RAN OFF END OF RUNWAY.           ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,F,A, ,  , , , ,JJ,IE,D,5,   ,N,N,N,F, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,OTHER               ,Inadequate Insp Of A,Fire After Crash    ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Collision With Other,To Aborted (Fixed Wi,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
349,31698,19791128035159A,A,91,0.4,F,1979,11,28,19791128,1800,9,Z,Y, , , ,D,   ,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,53958,3515, , , , ,6734L,PIPER ,PA18        ,PA18  ,1A2     ,EA,    ,1080.0,H ,      ,             ,      ,        ,  ,     ,SO,SO64,FL,OKEECHOBEE     ,,,,45,2.0,,,1,B,B,H,4.0,,1500,8,RAI,,,,18,15,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120419,3,N,5.0,3.0,S,31.0,O,253.0,70.0,90.0,2009.0,SO,SO64,FL,"PILOT LANDED TO WAIT OUT RAIN SHOWER. ON CLIMBOUT, ENGINE RAN ROUGH. PILOT LANDED IN FIELD. CLAIMS WATER IN FUEL.  ",                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,28, , , ,FX,DD,S,5,   ,Y,Y,N,F, ,8,COMMERCIAL PILOT    ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Nose Up Or Over     ,Fcd/Prec Ldg From Cr,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Light Rain          ,Dusk                ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
350,70,19800105013639I,I,91,-5,F,1980,1,5,19800105,1000,9,Z,Y, , , ,S,ATS,1L72,1,L,7,2.0,3O  , , ,  ,  ,  ,25640,1363, , , , ,67031,BEECH ,6580,80,3A20    ,CE,    ,,L ,      ,             ,      ,        ,  ,     ,NM,NM62,WY,RIVERTON       ,MUNI                          ,28,,,,,,2,N,B,S,1.0,,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19830201,,,,20120419,3,N,5.0,3.0,S,,K,350.0,0.0,0.0,9000.0,WP,WP11,NV,PILOT TOOK OFF WITH RIGHT GENERATOR INOPERATIVE. LEFT GENERATOR FAILED IN FLIGHT. PILOT LANDED GEAR UP.            ,AIR CHAPARRAL INC             ,NV,MAVA,11WP100    ,WP,WP11,      ,                    ,AU,V,A, ,  , , , ,CA,HA,M,5,   ,U,U,N,C, , ,COMMERCIAL PILOT    ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Attempt Operation Wi,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Wheels-Up Landing   ,Level Off Touchdown ,                    ,Pilot Induced       ,Business            ,None Or Other       ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
351,121,19800109001489A,A,91,0.4,F,1980,1,9,19800109,1925,9,Z,Y, , , ,F,   ,1L72,1,L,7,2.0,3O  , , ,  ,  ,  ,143047,148, , , , ,7166Y,PIPER ,PA30        ,PA30  ,A1EA    ,EA,    ,2930.0,L ,      ,             ,      ,        ,  ,     ,GL,GL08,MI,LANSING        ,CAPITOL CITY                  ,27,,,,,,1,B,B,S,2.0,CLER,,9,,DRY,,,27,5,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19830201,,,,20120419,9,N,10.0,0.0,S,55.0,G,520.0,24.0,40.0,6870.0,GL,GL08,MI,ELECTRIC POWER LOSS WHEN GEAR WAS EXTENDED. GEAR COLLAPSED ON LANDING ROLL. PILOT FAILED TO USE EMERGENCY EXTENSION,                              ,  ,    ,           ,  ,    ,      ,                    ,II,V,A, ,ME,E,A, ,CC,HB,S,5,   ,Y,N,N,F,A, ,AIRLINE TRANSPORT   ,ASMEL ASES          ,RATINGS SHOWN BY 1ST,QUALIFIED           ,GOVERNMENT EMPLOYEE ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Fail/Incorrect Use M,Emergency Landing   ,Pilot-In-Command    ,                    ,Gear Collapse       ,Roll-Out (Fixed Wing,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Night               ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,Pilot and Ground Cre,,, 
352,122,19800106011019I,I,91,-5,F,1980,1,6,19800106,1850,9,Z,Y, , , ,O,OTH,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,54950,1101, , , , ,704DZ,CESSNA,150M        ,150,3A19    ,CE,    ,,H ,      ,             ,      ,        ,  ,     ,GL,GL65,OH,AKRON          ,MUNI                          ,25,,,,,,4,X,B,S,2.0,CLER,,G10,,SNU,,,0,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19830201,,,,20120419,F3,N,5.0,3.0,S,23.0,O,510.0,0.0,0.0,1060.0,GL,GL65,OH,"RUNWAY NOT LIGHTED. SNOW AND ICE COVERED. PILOT MISJUDGED INTERSECTION, TURNED TOO SOON.                           ",                              ,  ,    ,           ,  ,    ,      ,                    ,AF,Q,I, ,HO,Q,A, ,SE,FE,M,5,   ,U,U,N,A,A, ,COMM PILOT FLIGHT IN,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Improper Maintenance,Snow Bank           ,Airport Supervisory ,                    ,Fail Avd Objs Or Obs,Snow Bank           ,Pilot-In-Command    ,                    ,Other-Miscellaneous ,"Ground Taxi, Other A",                    ,Pilot Induced       ,Instruction         ,Training            ,VFR                 ,Weather Not A Factor,Night               ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,Pilot and Ground Cre,Pilot and Ground Cre,,, 
353,156,19800114013749I,I,91,-5,F,1980,1,14,19800114,1730,9,B,A, , , ,O,OPP,2L72,2,L,7,2.0,4T  , , ,TR,  ,  ,38085,1374, , , , ,193G ,SWRNGN,SA26AT      ,SA26  ,A5SW    ,SW,    ,,L ,      ,             ,      ,        ,  ,     ,SW,SW64,TX,HOUSTON        ,WILLIAM P. HOBBY              ,22,,,,,,3,N,B,S,1.0,BRKN,GRIK,10,,,,,14,14,,,5,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19830201,,,,20120808,9,N,5.0,3.0,S,39.0,K,600.0,0.0,0.0,4300.0,SW,SW64,TX,"DURING COPILOT LANDING, HE REVERSED ONE PROP MORE THAN OTHER.                                                      ",                              ,  ,    ,           ,  ,    ,      ,                    ,ME,V,A, ,PS,V,A, ,JG,HB,M,5,   ,U,U,N,B,E, ,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Fail/Incorrect Use M,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Inadequate Flt/Super,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Coll With Rwy/App Li,Roll-Out (Fixed Wing,                    ,Pilot Induced       ,Executive           ,None Or Other       ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Discussion          ,                    ,                    ,OVER 12500 LBS                ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
