c5_id,doc_idx,sent_idx,c119_input,sentence,entities,labels
19790807024709A,277,0,PILOT ABORTED TAKEOFF & WHILE APPLYING BRAKES SEAT CAME LOOSE CAUSING PILOT'S FEET TO RELEASE BRAKES. ACFT CRASHED ,pilot aborted takeoff & while applying brakes seat came loose causing pilot 's feet to release brakes .,pilot,PER
19790813030889I,278,0,PILOT FAILED TO SECURE OIL CAP PROPERLY AT PREVIOUS STOP. LANDED WITH LOW OIL PRESSURE.                            ,pilot failed to secure oil cap properly at previous stop .,pilot,PER
19790703018439I,279,1,ENGINE STOPPED SHORTLY AFTER TAKE-OFF. AIRCRAFT STRUCK RUNWAY GEAR UP. PILOT DRAINED 3 QUARTS OF WATER FROM TANKS. ,aircraft struck runway gear up .,aircraft,VEH
19790703018439I,279,2,ENGINE STOPPED SHORTLY AFTER TAKE-OFF. AIRCRAFT STRUCK RUNWAY GEAR UP. PILOT DRAINED 3 QUARTS OF WATER FROM TANKS. ,pilot drained 3 quarts of water from tanks .,pilot,PER
19790813023739A,282,1,ENGINE FAILED DUE TO WATER AND TRASH IN FUEL. AIRCRAFT REFUELED FROM A BARREL. NO FILTER USED.                     ,aircraft refueled from a barrel .,aircraft,VEH
19790720021329A,284,0,HELICOPTER TOOK OFF WITH SLING LOAD ATTACHED. CRASHED WHEN LOAD WEDGED IN TREES. IMPROPER PREFLIGHT.               ,helicopter took off with sling load attached .,helicopter,VEH
19790817031829I,285,0,ZA ZG STUDENT PILOT RAN OUT OF GAS AFTER 1 HOUR FLIGHT. FUEL GAUGES ALSO READ INCORRECTLY.                         ,za zg student pilot ran out of gas after 1 hour flight .,pilot,PER
19790705018829I,286,1,"ENGINE QUIT ON TAKEOFF DUE TO WATER IN FUEL. PILOT LANDED GEAR UP, HAD FAILED TO DRAIN WING SUMPS IN PREFLIGHT.    ","pilot landed gear up , had failed to drain wing sumps in preflight .",pilot,PER
19790820032669I,288,1,WHILE EN ROUTE OIL PRESSURE DROPPED TO 10 PSI. LANDED ON HIGHWAY AND FOUND OIL CAP HAD NOT BEEN PROPERLY SEATED.   ,landed on highway and found oil cap had not been properly seated .,highway,FAC
19790718019229I,289,0,GROUND STAND BAGGAGE CART WITH INOPERATIVE BRAKES ROLLED INTO SIDE OF PARKED AIRCRAFT. 9 INCH TEAR IN FUSELAGE.    ,ground stand baggage cart with inoperative brakes rolled into side of parked aircraft .,cart,VEH
19790718019229I,289,0,GROUND STAND BAGGAGE CART WITH INOPERATIVE BRAKES ROLLED INTO SIDE OF PARKED AIRCRAFT. 9 INCH TEAR IN FUSELAGE.    ,ground stand baggage cart with inoperative brakes rolled into side of parked aircraft .,aircraft,VEH
19790820029909A,293,1,"CABIN DOOR OPENED ON TAKEOFF ROLL. PILOT ABORTED TAKEOFF. UNABLE TO STOP ON RUNWAY, RAN OFF END INTO ROCKS.        ",pilot aborted takeoff .,pilot,PER
19790808027309A,295,1,ENGINE FAILED DURING TAKEOFF. PILOT ATTEMPTED RETURN TO RUNWAY. INSUFFICIENT ALTITUDE. WATER IN FUEL.              ,pilot attempted return to runway .,pilot,PER
19790710018689I,298,1,ELECTRICAL FAILURE RESULTED IN MANUAL GEAR EXTENSION. PILOT FAILED TO REENGAGE CLUTCH TO LOCK GEAR IN PLACE.       ,pilot failed to reengage clutch to lock gear in place .,pilot,PER
19790927050049I,300,0,PILOT REPORTED UNSAFE GEAR INDICATION. LANDED WITHOUT INCIDENT. GEAR LIGHT WAS SELECTED TO THE DIM POSITION.       ,pilot reported unsafe gear indication .,pilot,PER
19791030053329I,307,0,PILOT TOOK OFF AND CONTINUED NIGHT FLIGHT WITH BATTERY DISCHARING. MISUSED EMERGENCY GEAR SYSTEM.                  ,pilot took off and continued night flight with battery discharing .,pilot,PER
19791108054919I,308,1,"COCKPIT DOOR PARTIALLY OPENED AT ROTATION. PILOT ABORTED, RAN OFF END OF RUNWAY. PROP AND ONE MAIN GEAR DAMAGED.   ","pilot aborted , ran off end of runway .",pilot,PER
19790919027319A,310,1,ENGINE FAILED DURING TAKEOFF DUE TO WATER IN FUEL. AIRCRAFT CRASHED DURING ATTEMPTED EMERGENCY LANDING.            ,aircraft crashed during attempted emergency landing .,aircraft,VEH
19791102034159A,311,0,PILOT ATTEMPTED 180 DEGREE TURN WHEN ENGINE FAILED AFTER TAKEOFF. ENGINE FAILURE ATTRIBUTED TO WATR IN FUEL.       ,pilot attempted 180 degree turn when engine failed after takeoff .,pilot,PER
19791014005659A,314,0,STUDENT PILOT CARRYING PASSENGERS CRASHED SHORTLY AFTER TAKEOFF. WATER FOUND IN STRAINER. AIRCRAFT OUT OF LICENSE  ,student pilot carrying passengers crashed shortly after takeoff .,pilot,PER
19791014005659A,314,0,STUDENT PILOT CARRYING PASSENGERS CRASHED SHORTLY AFTER TAKEOFF. WATER FOUND IN STRAINER. AIRCRAFT OUT OF LICENSE  ,student pilot carrying passengers crashed shortly after takeoff .,passengers,PER
19791014005659A,314,2,STUDENT PILOT CARRYING PASSENGERS CRASHED SHORTLY AFTER TAKEOFF. WATER FOUND IN STRAINER. AIRCRAFT OUT OF LICENSE  ,aircraft out of license,aircraft,VEH
19791002050939I,315,0,PILOT RAN OUT OF FUEL DUE TO OPEN BOWL DRAIN ON THE FUEL STRAINER. HAD PREVIOUS PROBLEM IWTH STICKING DRAIN.       ,pilot ran out of fuel due to open bowl drain on the fuel strainer .,pilot,PER
19791116043249A,317,0,PILOT NOTICED & DISREGARDED BROKEN EXHAUST PIPE. AIRLINE CAUGHT FIRE IN AIR. TRIED TO RETURN. EXPLODED ON FINAL.   ,pilot noticed & disregarded broken exhaust pipe .,pilot,PER
19791116043249A,317,1,PILOT NOTICED & DISREGARDED BROKEN EXHAUST PIPE. AIRLINE CAUGHT FIRE IN AIR. TRIED TO RETURN. EXPLODED ON FINAL.   ,airline caught fire in air .,airline,VEH
19791023031609A,319,1,ENGINE RAN ROUGH. STUDENT PILOT MISSED 1ST LANDING APPROCH. ENGINE QUIT ON BASE ON 2ND TRY. HIT TREES.             ,student pilot missed 1st landing approch .,pilot,PER
19791014052729I,320,0,"ENGINE BECAME ROUGH, PILOT CHECKED FOR CARB ICE. MADE PRECAUTIONARY LANDING IN A FIELD. PRIMER UNLOCKED AND OUT.   ","engine became rough , pilot checked for carb ice .",pilot,PER
19791222048669I,322,0,PILOT ELECTED TO LAND GEAR UP DUE TO UNSAFE NOSE GEAR INDICATION. NO MALFUNCTION FOUND.                            ,pilot elected to land gear up due to unsafe nose gear indication .,pilot,PER
19791222048699I,323,1,FLIGHT DIVERTED FOR ADDITIONAL FUEL. AIRCRAFT WAS IMPROPERLY FUELED FOR DEPARTURE.                                 ,aircraft was improperly fueled for departure .,aircraft,VEH
19791126034419A,326,0,CFI WITH STUDENT ATTEMPTED TAKEOFF FROM SNOW COVERED RWY WITH ICE ON WINGS. UNABLE TO CLIMB. CRASHED OFF END RWY.  ,cfi with student attempted takeoff from snow covered rwy with ice on wings .,cfi,PER
19791126034419A,326,0,CFI WITH STUDENT ATTEMPTED TAKEOFF FROM SNOW COVERED RWY WITH ICE ON WINGS. UNABLE TO CLIMB. CRASHED OFF END RWY.  ,cfi with student attempted takeoff from snow covered rwy with ice on wings .,student,PER
19791221039859A,327,0,PILOT DID NOT DRAIN FUEL TANKS. WATER IN TANKS CAUSED ENGINE TO STOP AFTER TAKEOFF. LANDED IN FIELD.               ,pilot did not drain fuel tanks .,pilot,PER
19791228036809A,329,0,TRIED TO TAKE OFF WITH SNOW & ICE ON ACFT. UNABLE TO CLIMB. RAN OFF END RWY INTO A BARN.                           ,tried to take off with snow & ice on acft .,acft,VEH
19791228036809A,329,2,TRIED TO TAKE OFF WITH SNOW & ICE ON ACFT. UNABLE TO CLIMB. RAN OFF END RWY INTO A BARN.                           ,ran off end rwy into a barn .,barn,FAC
19791216046619I,331,0,"CREW MISUSED AUTO THROTTLE SYSTEM, LOST POWER. INCORRECTLY ASSUMED FLAMEOUT. POWER AND CONTROL WERE SOON RESTORED. ","crew misused auto throttle system , lost power .",crew,PER
19791128035159A,334,0,"PILOT LANDED TO WAIT OUT RAIN SHOWER. ON CLIMBOUT, ENGINE RAN ROUGH. PILOT LANDED IN FIELD. CLAIMS WATER IN FUEL.  ",pilot landed to wait out rain shower .,pilot,PER
19791128035159A,334,2,"PILOT LANDED TO WAIT OUT RAIN SHOWER. ON CLIMBOUT, ENGINE RAN ROUGH. PILOT LANDED IN FIELD. CLAIMS WATER IN FUEL.  ",pilot landed in field .,pilot,PER
19800105013639I,335,0,PILOT TOOK OFF WITH RIGHT GENERATOR INOPERATIVE. LEFT GENERATOR FAILED IN FLIGHT. PILOT LANDED GEAR UP.            ,pilot took off with right generator inoperative .,pilot,PER
19800105013639I,335,2,PILOT TOOK OFF WITH RIGHT GENERATOR INOPERATIVE. LEFT GENERATOR FAILED IN FLIGHT. PILOT LANDED GEAR UP.            ,pilot landed gear up .,pilot,PER
19800109001489A,336,2,ELECTRIC POWER LOSS WHEN GEAR WAS EXTENDED. GEAR COLLAPSED ON LANDING ROLL. PILOT FAILED TO USE EMERGENCY EXTENSION,pilot failed to use emergency extension,pilot,PER
19800106011019I,337,2,"RUNWAY NOT LIGHTED. SNOW AND ICE COVERED. PILOT MISJUDGED INTERSECTION, TURNED TOO SOON.                           ","pilot misjudged intersection , turned too soon .",pilot,PER
19800114013749I,338,0,"DURING COPILOT LANDING, HE REVERSED ONE PROP MORE THAN OTHER.                                                      ","during copilot landing , he reversed one prop more than other .",he,PER
19800120016369I,343,0,AIRCRAFT DIVERTED TO LOS ANGELES DUE TO STICKING FLAP. LUBRICATED FLAP JACKSCREW. RETURNED TO SERVICE.             ,aircraft diverted to los angeles due to sticking flap .,aircraft,VEH
19800120016369I,343,0,AIRCRAFT DIVERTED TO LOS ANGELES DUE TO STICKING FLAP. LUBRICATED FLAP JACKSCREW. RETURNED TO SERVICE.             ,aircraft diverted to los angeles due to sticking flap .,los angeles,GPE
19800128019779I,348,1,SMOKE IN COCKPIT SHORTLY AFTER LIFTOFF. FIREMEN DETERMINED SMOKE CAME FROM A RAG IN THE ENGINE COWL.               ,firemen determined smoke came from a rag in the engine cowl .,firemen,PER
19800128019789I,349,0,PILOT SMELLED OIL IN FLIGHT AND OBSERVED OIL IN COWLING. MADE PRECAUTIONARY LANDING. OIL CAP CAME OFF IN FLIGHT.   ,pilot smelled oil in flight and observed oil in cowling .,pilot,PER
19800129020169I,350,0,PILOT STATED HE EXPERIENCED BOTH BRAKES FREEZING UP BEFORE TAKEOFF.                                                ,pilot stated he experienced both brakes freezing up before takeoff .,he,PER
19800216026099I,352,0,"PILOT INDICATED ENGINE RUNNING ROUGH AFTER TAKEOFF, SO HE MADE EMERGENCY LANDING IN A FIELD.                       ","pilot indicated engine running rough after takeoff , so he made emergency landing in a field .",pilot,PER
19800216026099I,352,0,"PILOT INDICATED ENGINE RUNNING ROUGH AFTER TAKEOFF, SO HE MADE EMERGENCY LANDING IN A FIELD.                       ","pilot indicated engine running rough after takeoff , so he made emergency landing in a field .",he,PER
19800217031679I,355,1,ENGINE LOST RPM DUE TO WATER IN FUEL TANKS AND FUEL SYSTEM. AIRCRAFT STRUCK FENCE DURING FORCED LANDING.           ,aircraft struck fence during forced landing .,aircraft,VEH
19800129002139A,356,1,ENGINE QUIT DUE TO WATER AND DIRT IN FUEL TANK. PLANE CRASHED ON FIELD AIRSTRIP.                                   ,plane crashed on field airstrip .,plane,VEH
19800208002479A,357,2,PILOT REPORTED THROTTLE FROZE WIDE OPEN. MADE HARD LANDING. HELICOPTER HAD SNOW AND ICE ON SURFACE AT DEPARTURE.   ,helicopter had snow and ice on surface at departure .,helicopter,VEH
19800215002609A,358,2,TRIED TO TAKE OFF WITH EXTERNAL LOAD. LINE CAUGHT ON A SKID. LOST CONTROL OF AIRCRAFT. AIRCRAFT NOSE-DIVED.        ,lost control of aircraft .,aircraft,VEH
19800215002609A,358,3,TRIED TO TAKE OFF WITH EXTERNAL LOAD. LINE CAUGHT ON A SKID. LOST CONTROL OF AIRCRAFT. AIRCRAFT NOSE-DIVED.        ,aircraft nose-dived .,aircraft,VEH
19800223026959I,359,1,ENGINE STOPPED. PILOT MADE EMERGENCY LANDING. CARBURETOR ICE OR FUEL CONTAMINATION. CAUSE UNDETERMINDED.           ,pilot made emergency landing .,pilot,PER
19800228028039I,362,0,"PARTIAL LOSS OF UP ELEVATOR IN FLIGHT, RESULT OF PROP BLAST DURING TAXI. NOT DISCOVRED ON PRETAKEOFF CHECK.        ","partial loss of up elevator in flight , result of prop blast during taxi .",taxi,VEH
19800309042889I,363,0,CREW STARTED ENGINES AND BEGAN TAXI WHILE BEING REFUELED. RAN INTO FUEL TRUCK. DEPARTED WITH DAMAGED WING.         ,crew started engines and began taxi while being refueled .,crew,PER
19800309042889I,363,1,CREW STARTED ENGINES AND BEGAN TAXI WHILE BEING REFUELED. RAN INTO FUEL TRUCK. DEPARTED WITH DAMAGED WING.         ,ran into fuel truck .,truck,VEH
19800225005279A,368,1,SEAT SLID BACKWARDS DURING TAXI FOR TAKEOFF. PILOT UNABLE TO REACH CONTROLS. AIRPLANE RAN INTO A DITCH.            ,pilot unable to reach controls .,pilot,PER
19800225005279A,368,2,SEAT SLID BACKWARDS DURING TAXI FOR TAKEOFF. PILOT UNABLE TO REACH CONTROLS. AIRPLANE RAN INTO A DITCH.            ,airplane ran into a ditch .,airplane,VEH
19800328007979A,370,0,"PILOT RAN OUT OF FUEL. TRIED LANDING ON ROAD, HIT CAR. KILLED TWO PERSONS. PILOT HAD BEEN DRINKING.                ",pilot ran out of fuel .,pilot,PER
19800328007979A,370,1,"PILOT RAN OUT OF FUEL. TRIED LANDING ON ROAD, HIT CAR. KILLED TWO PERSONS. PILOT HAD BEEN DRINKING.                ","tried landing on road , hit car .",road,FAC
19800328007979A,370,1,"PILOT RAN OUT OF FUEL. TRIED LANDING ON ROAD, HIT CAR. KILLED TWO PERSONS. PILOT HAD BEEN DRINKING.                ","tried landing on road , hit car .",car,VEH
19800328007979A,370,2,"PILOT RAN OUT OF FUEL. TRIED LANDING ON ROAD, HIT CAR. KILLED TWO PERSONS. PILOT HAD BEEN DRINKING.                ",killed two persons .,persons,PER
19800328007979A,370,3,"PILOT RAN OUT OF FUEL. TRIED LANDING ON ROAD, HIT CAR. KILLED TWO PERSONS. PILOT HAD BEEN DRINKING.                ",pilot had been drinking .,pilot,PER
19800322006789A,372,0,PILOT DIDN'T DRAIN FUEL LINES THAT HAD WATER IN TANK. ENGINE QUIT ON TAKEOFF. PLANE CRASHED.                       ,pilot did n't drain fuel lines that had water in tank .,pilot,PER
19800322006789A,372,2,PILOT DIDN'T DRAIN FUEL LINES THAT HAD WATER IN TANK. ENGINE QUIT ON TAKEOFF. PLANE CRASHED.                       ,plane crashed .,plane,VEH
19800408048109I,373,0,"FLIGHT ENGINEER FAILED TO REMOVE NOSE DOWNLOCK PIN, RESULTING IN UNSCHEDULED LANDING.                              ","flight engineer failed to remove nose downlock pin , resulting in unscheduled landing .",engineer,PER
19800410050199I,374,1,WHEEL CAME OFF ON LANDING. OWNER HAD REMOVED BRAKE ASSEMBLY DAY PREVIOUS.                                          ,owner had removed brake assembly day previous .,owner,PER
19800501044549I,377,1,GEAR WOULD NOT EXTEND NORMALLY. PILOT DID NOT KNOW HOW TO USE THE EMERGENCY SYSTEM.                                ,pilot did not know how to use the emergency system .,pilot,PER
19800519054059I,380,0,FORCED LANDING MADE AFTER PILOT HEARD LOUD NOISES. SUSPECT WATER IN FUEL.                                          ,forced landing made after pilot heard loud noises .,pilot,PER
19800604051679I,381,0,"STUDENT PREFLIGHTED PLANE. STATED GAS TANKS FULL. AFTER 1.2 HOURS, RAN OUT OF GAS. LANDED IN FIELD.                ",student preflighted plane .,student,PER
19800604051679I,381,0,"STUDENT PREFLIGHTED PLANE. STATED GAS TANKS FULL. AFTER 1.2 HOURS, RAN OUT OF GAS. LANDED IN FIELD.                ",student preflighted plane .,plane,VEH
19800604051679I,381,3,"STUDENT PREFLIGHTED PLANE. STATED GAS TANKS FULL. AFTER 1.2 HOURS, RAN OUT OF GAS. LANDED IN FIELD.                ",landed in field .,field,FAC
19800611054319I,383,0,PILOT ACCUSTOMED TO USING PORTABLE FUEL CANS. USED CANS TO REFUEL HIS AIRPLANE FROM CANS. QUIT ON WATER TAKEOFF    ,pilot accustomed to using portable fuel cans .,pilot,PER
19800611054319I,383,1,PILOT ACCUSTOMED TO USING PORTABLE FUEL CANS. USED CANS TO REFUEL HIS AIRPLANE FROM CANS. QUIT ON WATER TAKEOFF    ,used cans to refuel his airplane from cans .,his,PER
19800611054319I,383,1,PILOT ACCUSTOMED TO USING PORTABLE FUEL CANS. USED CANS TO REFUEL HIS AIRPLANE FROM CANS. QUIT ON WATER TAKEOFF    ,used cans to refuel his airplane from cans .,airplane,VEH
19800506012169A,384,0,LOST CONTROL OF AIRPLANE ON TAKEOFF ROLL. FAILED TO REMOVE AILERON-ELEVATOR LOCK PIN.                              ,lost control of airplane on takeoff roll .,airplane,VEH
19800418044679I,386,1,NOSE GEAR COLLAPSED ON LANDING. PILOT WAS UNABLE TO VERIFY GEAR POSITION WITH DEFECTIVE LIGHT.                     ,pilot was unable to verify gear position with defective light .,pilot,PER
19800429039119A,389,0,"ON TAXIWAY, RUNWAY FELL APART, LEAVING A BIG HOLE. PLANE NOSE WHEEL FELL INTO THE HOLE.                            ","on taxiway , runway fell apart , leaving a big hole .",runway,FAC
19800429039119A,389,1,"ON TAXIWAY, RUNWAY FELL APART, LEAVING A BIG HOLE. PLANE NOSE WHEEL FELL INTO THE HOLE.                            ",plane nose wheel fell into the hole .,plane,VEH
19800413049409I,390,1,NOSE GEAR COLLAPSED ON ROLLOUT.PLANE WAS OUT OF SERVICE FOR MAINTENANCE. LINEBOY POSITIONED IN NORMAN SPOT         ,plane was out of service for maintenance .,plane,VEH
19800508011869A,391,0,PILOT DID NOT CHECK FUEL TIME USED & DID NOT PREFLIGHT BEFORE A RETURN FLIGHT. RAN OUT OF FUEL.                    ,pilot did not check fuel time used & did not preflight before a return flight .,pilot,PER
19800624056259I,403,0,BAGGAGE DOOR NOT SECURED PROPERLY BY PILOT. SUITCASE FELL OUT AND STRUCK LEFT PROPELLER.                           ,baggage door not secured properly by pilot .,pilot,PER
19800624056339I,406,0,"PILOT LANDED NO FLAP, OVERRAN END OF RUNWAY. LANDING LIGHT INOPERATIVE.                                            ","pilot landed no flap , overran end of runway .",pilot,PER
19800823080969I,408,1,ELECTRICAL SYSTEM FAILURE DUE TO CORRODED BATTERY LEAD. PILOT DID NOT USE EMERGENCY PROCEDURE TO EXTEND GEAR.      ,pilot did not use emergency procedure to extend gear .,pilot,PER
19800707059709I,411,1,NOSEGEAR COLLAPSED ON TAKEOFF. PILOT HAD MADE PREVIOUS LANDING ON ROUGH PRIVATE RUNWAY.                            ,pilot had made previous landing on rough private runway .,pilot,PER
19800712077549I,414,1,ENGINE RAN ROUGH THEN QUIT. LANDED SHORT OF RUNWAY. WATER IN FUEL TANK. WATER FOUND IN GAS STORAGE TANK NAVY BASE. ,landed short of runway .,runway,FAC
19800712077549I,414,3,ENGINE RAN ROUGH THEN QUIT. LANDED SHORT OF RUNWAY. WATER IN FUEL TANK. WATER FOUND IN GAS STORAGE TANK NAVY BASE. ,water found in gas storage tank navy base .,base,FAC
19800819040989A,415,0,TRIED TO LIFT HELICOPTER OFF FLAT BED IN A VERTICAL TAKEOFF. REAR SKID NOT INTIED. HELICOPTER ROLLED OVER.         ,tried to lift helicopter off flat bed in a vertical takeoff .,helicopter,VEH
19800819040989A,415,2,TRIED TO LIFT HELICOPTER OFF FLAT BED IN A VERTICAL TAKEOFF. REAR SKID NOT INTIED. HELICOPTER ROLLED OVER.         ,helicopter rolled over .,helicopter,VEH
19800817081579I,417,1,NOSE GEAR RETRACTED ON TAKEOFF ROLL. PILOT FAILED TO CHECK GEAR HANDLE POSITION.                                   ,pilot failed to check gear handle position .,pilot,PER
19800717026269A,420,1,"LIFTED EXTERNAL LOAD. LONG LINE CAUGHT ON SKID, PULLED HELICOPTER DOWN INTO TREES. FAILED TO DUMP LOAD.            ","long line caught on skid , pulled helicopter down into trees .",helicopter,VEH
19800703059429I,422,0,"MAINTENANCE MAN LEFT TIE DOWN ROPE HANGING OUT OF AIRCRAFT,WHICH BECAME ENTANGLED IN FLOAT FORCING CRAFT OFF DOCK. ","maintenance man left tie down rope hanging out of aircraft , which became entangled in float forcing craft off dock .",man,PER
19800703059429I,422,0,"MAINTENANCE MAN LEFT TIE DOWN ROPE HANGING OUT OF AIRCRAFT,WHICH BECAME ENTANGLED IN FLOAT FORCING CRAFT OFF DOCK. ","maintenance man left tie down rope hanging out of aircraft , which became entangled in float forcing craft off dock .",aircraft,VEH
19800703059429I,422,0,"MAINTENANCE MAN LEFT TIE DOWN ROPE HANGING OUT OF AIRCRAFT,WHICH BECAME ENTANGLED IN FLOAT FORCING CRAFT OFF DOCK. ","maintenance man left tie down rope hanging out of aircraft , which became entangled in float forcing craft off dock .",which,VEH
19800703059429I,422,0,"MAINTENANCE MAN LEFT TIE DOWN ROPE HANGING OUT OF AIRCRAFT,WHICH BECAME ENTANGLED IN FLOAT FORCING CRAFT OFF DOCK. ","maintenance man left tie down rope hanging out of aircraft , which became entangled in float forcing craft off dock .",craft,VEH
19800703059429I,422,0,"MAINTENANCE MAN LEFT TIE DOWN ROPE HANGING OUT OF AIRCRAFT,WHICH BECAME ENTANGLED IN FLOAT FORCING CRAFT OFF DOCK. ","maintenance man left tie down rope hanging out of aircraft , which became entangled in float forcing craft off dock .",dock,FAC
