c5_id,c119_input,entities,labels_raw,labels,confidence
19850304021269I,RAN OFF SIDE OF RUNWAY DURING TAKEOFF. MAINTENANCE PERSONNEL HAD PLACED RUDDER TRIM FULL LEFT.                     ,RUDDER,"[{'value': 'PER', 'confidence': 0.5545796751976013}]",PER,0.5545796751976013
19850517067579A,"OPERATOR DISPATCHED AIRPLANE WITH HSI SLAVE INOP. SHOT APPROACH OFF COURSE AND PAST AIRPORT, STRUCK TREES.         ",HSI,"[{'value': 'PER', 'confidence': 0.8438190221786499}]",PER,0.8438190221786499
19850718049789A,BEGAN TAKEOFF WITH CONTROL LOCK IN PLACE. CONTINUED WHILE TRYING TO REMOVE LOCK. LIFTED OFF AND CRASHED ONTO RUNWAY,RUNWAY,"[{'value': 'ORG', 'confidence': 0.9051901698112488}]",ORG,0.9051901698112488
19850729066139I,ELEVATOR CONTROL JAMMED SHEN HARNESS CAUGHT ON ELEVATOR CABLE. STICK BOOT NOT FASTENED TO FLOOR. LANDED IN A FIELD.,SHEN,"[{'value': 'PER', 'confidence': 0.673760712146759}]",PER,0.673760712146759
19850702029069A,"MUD NESTS BLOCKED FUEL CAP VENTS, FUEL STARVATION. STALLED ON TURN TO FIELD 4 MILES WEST OF GREENBRIER VALLEY ARPT.",GREENBRIER VALLEY,"[{'value': 'LOC', 'confidence': 0.9101233184337616}]",LOC,0.9101233184337616
19850716038969A,IMPROPERLY SECURED CARGO DEPARTED THE HELICOPTER FROM AN OPEN CARGO DOOR STRIKING TAIL AND MAIN ROTORS.            ,OPEN,"[{'value': 'MISC', 'confidence': 0.6938725113868713}]",MISC,0.6938725113868713
19850812050409I,AIRCRAFT WAS TAXIED INTO AN OPEN TRENCH DAMAGING NOSE GEAR AND FIREWALL.                                           ,OPEN,"[{'value': 'MISC', 'confidence': 0.6425372362136841}]",MISC,0.6425372362136841
19851218069169I,REALIZED ALTIMETER WAS INOPERATIVE AFTER ENTERING IFR CONDITIONS. MAINTENANCE HAD TAPED STATIC PORTS.              ,IFR,"[{'value': 'MISC', 'confidence': 0.8475342392921448}]",MISC,0.8475342392921448
19860109003629I,LEFT UPPER ENGINE COWLING CAME LOOSE AND SEPARATED AIRCRAFT. ONE LATCH HAD STRESS DAMAGE.                          ,COWLING,"[{'value': 'PER', 'confidence': 0.5413177013397217}]",PER,0.5413177013397217
19851031065809I,ENGINE RAN ROUGH IN FLIGHT AND QUIT ON ROLLOUT. FUEL FILLER CAP LAYING ON WING. NON IFR RATED PILOT FILED IFR.     ,IFR,"[{'value': 'ORG', 'confidence': 0.8709630966186523}]",ORG,0.8709630966186523
19850929048249A,"ATTEMPTED TAKEOFF FROM OFFSHORE RIG WITH TIEDOWN ROPE ATTACHED. NOSED DOWN WITH BLADES STRIKING DECK, FELL IN GULF.",GULF,"[{'value': 'LOC', 'confidence': 0.9309961795806885}]",LOC,0.9309961795806885
19851231077149I,LEFT UPPER COWLING CAME LOOSE ON THE CLIMBOUT. LANDED SAFELY. NOT FASTENED PROPERLY PRIOR TO TAKEOFF.              ,COWLING,"[{'value': 'PER', 'confidence': 0.8932474851608276}]",PER,0.8932474851608276
19860228038269I,RETURNED WHEN NOSE GEAR FAILED TO RETRACT. FOUND THAT PIN HAD NOT BEEN REMOVED AFTER PREVIOUS MAINTENANCE.         ,NOSE,"[{'value': 'PER', 'confidence': 0.30335044860839844}]",PER,0.30335044860839844
19860506076999A,MAIN ROTOR BLADES STRUCK THE SHIP AS AIRCRAFT LIFTED OFF WITH A SKID TIEDOWN ROPE ATTACHED. AIRCRAFT SANK IN OCEAN.,OCEAN,"[{'value': 'LOC', 'confidence': 0.9327109456062317}]",LOC,0.9327109456062317
19860804037289A,HELICOPTER IMPACTED GROUND AFTER SLING CAUGHT SKID DURING LIFTOFF. HAD DETACHED SLING BUT FAILED TO CLEAR SKIDS.   ,SLING,"[{'value': 'PER', 'confidence': 0.8824800252914429}]",PER,0.8824800252914429
19860518017969A,AMPHIBIAN FAILED TO CLIMB AFTER FULL FLAP TAKEOFF. STRUCK TREES. DENSITY ALTITUDE A FACTOR. NOT SEAPLANE RATED.    ,AMPHIBIAN,"[{'value': 'MISC', 'confidence': 0.6141225099563599}]",MISC,0.6141225099563599
19860803085219A,THE ENGINE FAILED ON TAKEOFF. THE AIRCRAFT HIT TREES ON LANDING. WATER FOUND IN GASCOLATOR.                        ,GASCOLATOR,"[{'value': 'LOC', 'confidence': 0.650530993938446}]",LOC,0.650530993938446
19860801062349I,DOOR POPPED OPEN DURING CLIMB. PILOT RETURNED TO AIRPORT TO CLOSE DOOR. IFR FLIGHT PLAN NOT CLOSED.                ,IFR,"[{'value': 'ORG', 'confidence': 0.591210126876831}]",ORG,0.591210126876831
19860620043809I,PIC FAILED TO SECURE CANOPY BEFORE TAKEOFF. CANOPY SEPARATED ON DOWNWIND LEG AND FELL TO THE GROUND.               ,PIC,"[{'value': 'ORG', 'confidence': 0.720569908618927}]",ORG,0.720569908618927
19860620043809I,PIC FAILED TO SECURE CANOPY BEFORE TAKEOFF. CANOPY SEPARATED ON DOWNWIND LEG AND FELL TO THE GROUND.               ,CANOPY,"[{'value': 'PER', 'confidence': 0.5803347229957581}]",PER,0.5803347229957581
19860602052379I,FLIGHT DIVERTED DUE TO STRAP WITH BUCKLE HANGING OUT OF GALLEY DOOR.                                               ,GALLEY,"[{'value': 'PER', 'confidence': 0.5060102343559265}]",PER,0.5060102343559265
19860720058829I,REQUESTED IFR DESCENT THROUGH UNFORECAST WEATHER TO VFR.AIRCRAFT NOT IFR CERTIFIED.NO STATIC OR ALTIMETER CHECK.   ,IFR,"[{'value': 'PER', 'confidence': 0.4166378974914551}]",PER,0.4166378974914551
19860625027879A,THE STUDENT INADVERTENTLY RAISED THE FLAPS FULLY DURING GO AROUND. THE AIRCRAFT BOUNCED AND DEPARTED SIDE OF RUNWAY,RUNWAY,"[{'value': 'ORG', 'confidence': 0.760299026966095}]",ORG,0.760299026966095
19860625027739A,PILOT LOST CONTROL OF AIRCRAFT DURING GO AROUND DUE TO LOSS OF AILERON CONTROL.PILOT FAILED TO REMOVE CONTROL LOCK.,AILERON,"[{'value': 'ORG', 'confidence': 0.45933714509010315}]",ORG,0.45933714509010315
19860517084049A,THE TOWPLANE STRUCK TREES WHEN UNABLE TO RELEASE BANNER. PILOT PULLED WRONG RELEASE AND FAILED TO CLIMBOUT PROPERLY,THE TOWPLANE,"[{'value': 'ORG', 'confidence': 0.736209511756897}]",ORG,0.736209511756897
19860728036519A,GLIDER MADE A HARD FORCED LANDING AFTER PREMATURE DISCONNECT FROM TOW. PILOT UNAWARE SPEED BRAKE WAS DEPLOYED.     ,GLIDER,"[{'value': 'PER', 'confidence': 0.7886322140693665}]",PER,0.7886322140693665
19861114070459I,"LANDED AT AIR FORCE BASE BY MISTAKE, LORAN INDICATED DESTINATION WAS REACHED.                                      ",AIR FORCE,"[{'value': 'ORG', 'confidence': 0.6063902974128723}]",ORG,0.6063902974128723
19861114070459I,"LANDED AT AIR FORCE BASE BY MISTAKE, LORAN INDICATED DESTINATION WAS REACHED.                                      ",LORAN,"[{'value': 'PER', 'confidence': 0.9931358098983765}]",PER,0.9931358098983765
19861129077679I,"ATTEMPTED FORCED LANDING AFTER VIBRATION, LANDED SHORT AND STRUCK FENCE. AILERON QUICK ACTION FITTING DISCONNECTED.",AILERON,"[{'value': 'PER', 'confidence': 0.5544480681419373}]",PER,0.5544480681419373
19861114075329I,ENTERED TCA WITHOUT ATC COMMUNICATION. PILOT WAS AWARE OF MALFUNCTIONING ENCODING ALTIMETER.                       ,TCA,"[{'value': 'ORG', 'confidence': 0.4148951470851898}]",ORG,0.4148951470851898
19861002048929A,(.4)THE FLIGHT SUFFERED AN ENGINE POWER LOSS WHILE IN CRUISE FLIGHT DUE TO FUEL STARVATION. THE PILOT STATED THAT A,THE FLIGHT,"[{'value': 'ORG', 'confidence': 0.7250782549381256}]",ORG,0.7250782549381256
19870331007889A,CABIN DOOR OPENED ON LIFTOFF. PILOT ELECTED TO ABORT BUT LANDED BEFORE THE GEAR LOCKED DOWN. CAN FLY WITH OPEN DOOR,OPEN,"[{'value': 'MISC', 'confidence': 0.7845912575721741}]",MISC,0.7845912575721741
19870226003479A,THE PLANE NOSED OVER DURING A WATER LANDING.  THE STUDENT INADVERTENTLY LOWERED THE GEAR.  INSTRUCTOR WAS IN PLANE.,THE PLANE,"[{'value': 'ORG', 'confidence': 0.767781525850296}]",ORG,0.767781525850296
19870305005389A,THE ENGINE FAILED ON TAKEOFF AND THE AIRCRAFT IMPACTED THE FROZEN LAKE. PILOT SUSPECTS INADEQUATE PREHEATING.      ,FROZEN LAKE,"[{'value': 'LOC', 'confidence': 0.6883689910173416}]",LOC,0.6883689910173416
19870404008339A,THE AIRCRAFT IMPACTED THE GROUND DURING AN ATTEMPTED GO AROUND IN GUSTY WINDS. THE PILOT FAILED TO RETRACT FLAPS.  ,THE AIRCRAFT,"[{'value': 'ORG', 'confidence': 0.655972957611084}]",ORG,0.655972957611084
19870401039749I,FRONT BAGGAGE DOOR CAME OPEN. A SUITCASE FLEW OUT AND BENT THE RIGHT PROPELLER.  PILOT DITCHED AIRCRAFT IN OCEAN.  ,OCEAN,"[{'value': 'LOC', 'confidence': 0.8632633686065674}]",LOC,0.8632633686065674
19870616020729A,UPPER COWLING BECAME LOOSE ON CLIMBOUT. RETURNING TO AIRPORT AIRCRAFT STALLED. IMPACTED TERRAIN NEXT TO THE RUNWAY.,COWLING,"[{'value': 'PER', 'confidence': 0.4849822521209717}]",PER,0.4849822521209717
19870625027029A,THE AIRCRAFT DESCENDED INTO TREES DURING AN ATTEMPTED GO AROUND. THE PILOT RETRACTED THE FLAPS TOO EARLY.          ,THE AIRCRAFT,"[{'value': 'ORG', 'confidence': 0.5581311881542206}]",ORG,0.5581311881542206
19870623069389I,APU CAUGHT FIRE DURING START. APU PLACARDED EXCEPT FOR START SWITCH. APU WAS INOPERATIVE DEFERRED IN LOGS.         ,APU,"[{'value': 'ORG', 'confidence': 0.7322016954421997}]",ORG,0.7322016954421997
19871031061469A,"ON LANDING, RAN OFF SIDE OF RUNWAY INTO MUD AND FLIPPED OVER.PILOT HAD FAILED TO SECURE AILERON REFLEXER CONTROL.  ",AILERON,"[{'value': 'ORG', 'confidence': 0.754078209400177}]",ORG,0.754078209400177
19871027060859A,"ELECTRIC POWER LOST ON IFR DUAL FLIGHT. STRUCK POWER POLE ON FORCED LANDING, FOUND CIRCUIT BREAKER OFF. PILOT ERROR",IFR,"[{'value': 'ORG', 'confidence': 0.7990823984146118}]",ORG,0.7990823984146118
19871014062899I,"DURING MISSED APPROACH, CFI TURNED BOOST PUMP ON WHICH FLOODED THE SIMULATED FAILED ENGINE. AIRCRAFT FORCE LANDED. ",CFI,"[{'value': 'ORG', 'confidence': 0.9983900785446167}]",ORG,0.9983900785446167
19870925056369A,THE AIRCRAFT NOSED OVER ON TAKEOFF. THE PLIOT FAILED TO PULL THE ELEVATOR CONTROL OUT OF THE DETENT BEFORE TAKEOFF ,THE AIRCRAFT,"[{'value': 'ORG', 'confidence': 0.7230142951011658}]",ORG,0.7230142951011658
19870925056369A,THE AIRCRAFT NOSED OVER ON TAKEOFF. THE PLIOT FAILED TO PULL THE ELEVATOR CONTROL OUT OF THE DETENT BEFORE TAKEOFF ,PLIOT,"[{'value': 'PER', 'confidence': 0.7984544634819031}]",PER,0.7984544634819031
19871015063099I,PILOT TOOK OFF WITH THE TOWBAR ATTACHED TO NOSE GEAR. RETURNED WHEN GEAR WOULD NOT RETRACT FULLY.                  ,TOWBAR,"[{'value': 'PER', 'confidence': 0.3773295283317566}]",PER,0.3773295283317566
19871004058539A,COLLIDED WITH THE TERRAIN AFTER TAKOFF. FOUND CONTROL LOCK WAS IN PLACE AT THE TIME OF THE ACCIDENT. BOLT USED.    ,BOLT,"[{'value': 'PER', 'confidence': 0.8772060871124268}]",PER,0.8772060871124268
19880221033719A,ENGINE QUIT ON TAKEOFF. CRASH LANDED OFF END OF RUNWAY. PILOT ACCIDENTALLY HIT KILLSWITCH PLACED CLOSE TO THE YOKE.,KILLSWITCH,"[{'value': 'PER', 'confidence': 0.7044999599456787}]",PER,0.7044999599456787
19880216002609A,TAIL ROTOR ASSEMBLY BROKE OFF IN FLIGHT WHEN IT WAS STRUCK BY A HELMET FLIGHT BAG BLOWN OUT OF COCKPIT.            ,TAIL ROTOR ASSEMBLY,"[{'value': 'ORG', 'confidence': 0.5839201708634695}]",ORG,0.5839201708634695
19880213002489A,LOST DIRECTIONAL CONTROL ON TAKEOFF. VEERED OFF THE RUNWAY. STUDENT USED NOSEWHEEL STEERING. CFI FAILED TO ADVISE. ,CFI,"[{'value': 'ORG', 'confidence': 0.9759806990623474}]",ORG,0.9759806990623474
19880104000179A,LOST CONTROL ON CLIMB-OUT AND IMPACTED NEAR VERTICAL.INDICATES PILOT FAILED TO TURN ON GYRO HORIZON PRIOR DEPARTURE,GYRO HORIZON,"[{'value': 'MISC', 'confidence': 0.742382824420929}]",MISC,0.742382824420929
19880131057869I,"DURING PREFLIGHT,LEFT AILERON LOCK DANGLING BY BUNGEE CORD FROM WING. FLEW TO KENT COUNTY RUNWAY WITH LOCK DANGLING",KENT COUNTY RUNWAY,"[{'value': 'LOC', 'confidence': 0.5677245855331421}]",LOC,0.5677245855331421
19880412038769I,FLIGHT DEPARTED PITTSBURGH WITHOUT BEING FUELED. RETURNED. AIRCRAFT WAS FUELED AND THEN DEPARTED AGAIN.            ,PITTSBURGH,"[{'value': 'ORG', 'confidence': 0.9413707852363586}]",ORG,0.9413707852363586
19880520015489A,"AIRCRAFT MADE LEFT VERTICAL BANK ON INITIAL CLIMB IMPACTED AND BURNED. AILERON CONTROL JUST REWORKED, WERE BACKWARD",AILERON,"[{'value': 'ORG', 'confidence': 0.5415111780166626}]",ORG,0.5415111780166626
19880422066369I,ATC EQUIPMENT SHOWED PLANE BELOW ASSIGNED ALTITUDE. PILOT VERIFIED CORRECT ALTITUDE. RADAR READOUT SOMETIMES FAUTLY,ATC,"[{'value': 'ORG', 'confidence': 0.6100249290466309}]",ORG,0.6100249290466309
19880506034719I,TOOK OFF WITH AILERON GUST LOCK ENGAGED. ABORTED AND MADE A HARD LANDING.                                          ,AILERON,"[{'value': 'PER', 'confidence': 0.7123107314109802}]",PER,0.7123107314109802
19880926053609I,RIGHT SIDE OF ENGINE COWLING OPENED EN ROUTE. DIVERTED TO ROSTRAVER. LEFT SIDE OPENED. LANDED. NO REASON FOUND.    ,ROSTRAVER,"[{'value': 'ORG', 'confidence': 0.6184415221214294}]",ORG,0.6184415221214294
19880630042289I,PIC REPORTED LOSING OIL PRESSURE AND ALTERNATOR. LANDED.FOUND ALTERNATOR CIRCUIT BREAKER OPEN AND BATTERY DEPLETED.,PIC,"[{'value': 'ORG', 'confidence': 0.9620412588119507}]",ORG,0.9620412588119507
19881115058249A,NO AILERON CONTROL ON TAKEOFF TOW. RELEASED TOW AND CRASHED INTO TREES. PINS HOLDING AILERON CONTROLS WERE MISSING.,NO AILERON,"[{'value': 'ORG', 'confidence': 0.7900063991546631}]",ORG,0.7900063991546631
19881115058249A,NO AILERON CONTROL ON TAKEOFF TOW. RELEASED TOW AND CRASHED INTO TREES. PINS HOLDING AILERON CONTROLS WERE MISSING.,AILERON,"[{'value': 'ORG', 'confidence': 0.9188007712364197}]",ORG,0.9188007712364197
19881006044739A,PUT GEAR DOWN BY MISTAKE FOR WATER LANDING. AMPHIBIAN FLIPPED OVER. REPORTED ELEVATOR TRIM BROKE. NO DEFECTS NOTED.,AMPHIBIAN,"[{'value': 'MISC', 'confidence': 0.7391990423202515}]",MISC,0.7391990423202515
19890221013499I,ELEVATOR PARTIALLY JAMMED IN CRUISE. EMERGENCY LANDING AT BURLINGTON WITHOUT INCIDENT. ICE IN HULL CAUSED PROBLEM. ,BURLINGTON,"[{'value': 'LOC', 'confidence': 0.9846338629722595}]",LOC,0.9846338629722595
19890503010699A,CONFLICTING REPORTS FROM CFI AND STUDENT. LOST RIGHT ENGINE ON TAKEOFF DUE FUEL PUMPS OFF. IMPROPER CFI PROCEDURES.,CFI,"[{'value': 'ORG', 'confidence': 0.9844611287117004}]",ORG,0.9844611287117004
19890728051289I,CABIN DOOR CAME AJAR AT TOP INFLIGHT. PRECAUTIONARY LANDING. TOP LATCH NOT ENGAGED.                                ,AJAR,"[{'value': 'PER', 'confidence': 0.8719358444213867}]",PER,0.8719358444213867
19890815029909A,RELEASED TOW ON INITIAL TAKEOFF AND LANDED HARD OFF AIRPORT. TOW PLANE SIGNALED SPOILERS DEPLOYED NOT A DISCONNECT.,TOW PLANE,"[{'value': 'ORG', 'confidence': 0.7347695529460907}]",ORG,0.7347695529460907
19890618015879A,ENGINE QUIT ON DOWNWIND AFTER TAKEOFF. PILOT MAY HAVE BUMPED UNGUARDED MAGNETO SWITCHS TO OFF. FAILED TO RESET.    ,MAGNETO,"[{'value': 'ORG', 'confidence': 0.5666402578353882}]",ORG,0.5666402578353882
19890830032899I,HAD A PILOTLESS GLIDER IN TOW ON TAKEOFF. GLIDER PITCHED UP AND LIFTED TAIL. PROP HIT GROUND BEFORE TAIL LOWERED.  ,GLIDER,"[{'value': 'PER', 'confidence': 0.6886324882507324}]",PER,0.6886324882507324
19900108000289A,"DOOR CAME OPEN ON TAKEOFF,LOST CONTROL OF AIRCRAFT,STALLED,CRASHED INTO TREES OFF END OF AIRPORT AND BURNED.       ","TAKEOFF,LOST","[{'value': 'MISC', 'confidence': 0.7675924301147461}]",MISC,0.7675924301147461
19900130001369A,ENGINE COWLING CAME LOOSE ON TEST FLIGHT. EMERGENCY LANDING DUE TO DAMAGED ROTORS.                                 ,COWLING,"[{'value': 'PER', 'confidence': 0.6951446533203125}]",PER,0.6951446533203125
19900214002219A,LOST POWER ON TAKEOFF. CFI TOOK OVER. LANDED IN MARSH. NOSED OVER. 5 GAL OF WATER IN FUEL SYSTEM. WATER AT SOURCE. ,CFI,"[{'value': 'ORG', 'confidence': 0.9302881956100464}]",ORG,0.9302881956100464
19900404026989I,ON DEPARTURE FROM BOSTON UNABLE TO RETRACT NOSE GEAR. GROUND CREW FAILED TO CLOSE EXTERIOR GEAR HANDLE LEVER.      ,BOSTON,"[{'value': 'LOC', 'confidence': 0.9497989416122437}]",LOC,0.9497989416122437
19900323014919I,ON CLIMB PILOT STARTED TO DESCEND DUE TO ICING PROBLEMS. RETURNED TO AIRPORT. COPILOT UNQUALIFIED IN AIRCRAFT.     ,COPILOT,"[{'value': 'ORG', 'confidence': 0.5015754103660583}]",ORG,0.5015754103660583
19900506014029A,STALLED AND CRASHED INTO RESIDENCE AFTER TAKEOFF. ATC ADVISED PILOT FLAPS APPEARED EXTENDED.                       ,ATC,"[{'value': 'ORG', 'confidence': 0.99085533618927}]",ORG,0.99085533618927
19900703029289A,BEGAN TEST FLIGHT FROM MAINTENANCE WITH RUDDER TRIM NEAR FULL LEFT. ABORTED AND RAN THROUGH FENCE AT END RUNWAY.   ,RUDDER,"[{'value': 'PER', 'confidence': 0.5050277709960938}]",PER,0.5050277709960938
19900520016589A,DEPARTED INTO IMC WITH INOP GENERATOR AND ONLY BATTERY POWER. BATTERY WENT DEAD.HIT TREES AND FENCE ON ASR APPROACH,IMC,"[{'value': 'ORG', 'confidence': 0.9256024360656738}]",ORG,0.9256024360656738
19900924053789I,PILOT IMPROPERLY SET HIS RADIO SELECTOR SWITCH GIVING INDICATION OF RADIO FAILURE. UNABLE TO COMMUNICATE WITH ATC. ,ATC,"[{'value': 'ORG', 'confidence': 0.9750575423240662}]",ORG,0.9750575423240662
19901116061599I,TURBULENCE ON CLIMBOUT. FLICK MAGNETO BROKE LOOSE IN BAGGAGE SPACE AND CRASHED THROUGH REAR WINDOW.                ,MAGNETO,"[{'value': 'PER', 'confidence': 0.8573756814002991}]",PER,0.8573756814002991
19901111049719A,DEPARTED IFR WITH INOPERATIVE VACUUM PUMP. LOST POWER. CRASHED INTO TREES. FUEL SELECTOR ON EMPTY TANK. FULL OTHER.,IFR,"[{'value': 'PER', 'confidence': 0.5474454760551453}]",PER,0.5474454760551453
19901115062689A,YAWED 180 DEGREES AND SETTLED HARD TO RUNWAY WHILE TAXIING TO RUNWAY. HYDRAULIC TEST AND OFF SWITCHES IDENTICAL.   ,YAWED,"[{'value': 'ORG', 'confidence': 0.6938714981079102}]",ORG,0.6938714981079102
19900922041649A,GLIDER PITCHED UP ON TAKEOFF WAS SAFELY RELEASED AND DIVED INTO GROUND. PILOT HAD NEGLECTED TO HOOK UP ELEVATORS.  ,GLIDER,"[{'value': 'PER', 'confidence': 0.5560867786407471}]",PER,0.5560867786407471
19901117051049A,TRIED TO DEPART SHORT CLOSED STRIP AFTER LANDING DUE LOW OIL. UNABLE RAN OFF END. PISTON RINGS BROKEN. LOST TEMPER.,PISTON,"[{'value': 'PER', 'confidence': 0.5469809770584106}]",PER,0.5469809770584106
19901018054419I,"ATC REQUESTED PILOT TO EXPEDITE ROLLOUT. LOST CONTROL, VEERED AND STRUCK LIGHTS. RUNWAY HAD UNGROOVED PATCHES.     ",ATC,"[{'value': 'ORG', 'confidence': 0.999459445476532}]",ORG,0.999459445476532
19910313026919I,ATC SYSTEM ERROR CAUSED CONFLICTION BETWEEN AN EN ROUTE AIRCRAFT AND A LANDING MILITARY AIRCRAFT.                  ,ATC,"[{'value': 'ORG', 'confidence': 0.5967601537704468}]",ORG,0.5967601537704468
19910423012079A,STRONG SURFACE WINDS DAMAGED AILERON BELLCRANK WHILE TIED DOWN. PILOT FAILED NOTE ON PREFLIGHT. CRASHED ON TAKEOFF.,AILERON,"[{'value': 'ORG', 'confidence': 0.3662283420562744}]",ORG,0.3662283420562744
19910531019569A,GUS LOCK STRING WRAPPED AROUND CONTROL STICK IN FLIGHT. WING HIT GROUND AS PILOT TRIED FREE CONTROL. CARTWHEELED.  ,GUS,"[{'value': 'ORG', 'confidence': 0.3467259705066681}]",ORG,0.3467259705066681
19911101048839A,ON LIFT OFF AIRCRAFT MADE TIGHT LEFT TURN. IMPACTED BETWEEN RUNWAYS. AUTOPILOT ON. CFI UNFAMILIAR WITH DISCONNECT. ,CFI,"[{'value': 'ORG', 'confidence': 0.7735155820846558}]",ORG,0.7735155820846558
19920131005599I,AIRCRAFT DEPARTED WITHOUT THE EMERGENCY ESCAPE HATCH PROPERLY LATCHED. RETURNED. HATCH SECURED AFTER LANDING.      ,HATCH,"[{'value': 'PER', 'confidence': 0.5126925110816956}]",PER,0.5126925110816956
19920120007559I,CAPTAIN DECLARED EMERGENCY FOR RAPID FUEL LOSS. VECTORED TO NEAREST AIRPORT. DEPARTED TALLAHASSEE WITHOUT REFUELING,TALLAHASSEE,"[{'value': 'ORG', 'confidence': 0.5314993858337402}]",ORG,0.5314993858337402
19920531017409A,RIGHT AILERON BECAME DISCONNECTED IN FLIGHT. UNCONTROLLED SPIRAL. BAILED OUT. SLIDE LOCK FITTING LUBED IN ERROR.   ,AILERON,"[{'value': 'ORG', 'confidence': 0.6618889570236206}]",ORG,0.6618889570236206
19920806029929A,LOST POWER BOTH ENGINES ON IFR APPROACH.DITCHED IN LAKE SHORT OF PONTIAC.ALL TANKS BUT ONE EMPTY.SHORT IFR FLIGHT. ,IFR,"[{'value': 'ORG', 'confidence': 0.514094352722168}]",ORG,0.514094352722168
19920722026749A,REPORTED JAMMED YOKE ON TAKEOFF ROLL. UNABLE STOP SKIPPED ACROSS LAKE TO IMPACT SHORE. POSSIBLE CONTROL LOCK.      ,LAKE,"[{'value': 'LOC', 'confidence': 0.801206648349762}]",LOC,0.801206648349762
19930226006089I,ON CLIMBOUT THE LEFT SIDE OF ENGINE COWLING CAME LOOSE. RETURNED TO AIRPORT. LANDED GEAR UP.                       ,COWLING,"[{'value': 'PER', 'confidence': 0.906941831111908}]",PER,0.906941831111908
19930328006999A,LANDED TO CHECK FUEL IMBALANCE. ELECTED TO AGAIN TAKEOFF. UNABLE TO KEEP RIGHT WING UP. WING HIT GROUND. CARTWHEEL.,CARTWHEEL,"[{'value': 'ORG', 'confidence': 0.8554619550704956}]",ORG,0.8554619550704956
19930829031689A,NOSE PITCHED UP ON TAKEOFF. UNABLE TO LOWER. STALLED INTO TREES. ELEVATOR TRIM FULL UP. FAILED SET TRIM FOR TAKEOFF,NOSE,"[{'value': 'ORG', 'confidence': 0.6245360970497131}]",ORG,0.6245360970497131
19930920045369A,GEAR FAILED TO EXTEND. USED MANUAL BUT NO LOCKDOWN SHOWN. MAIN GEAR COLLAPSED USING BRAKES. SLIDE TUBES LACKED LUBE,LUBE,"[{'value': 'ORG', 'confidence': 0.6279606819152832}]",ORG,0.6279606819152832
19930805041849A,ENGINE QUIT ON CLIMBOUT. SETTLED INTO A SWAMP. HAD ACCIDENTLY BUMPED FUEL SELECTOR OUT OF DENTE DURING MAINTENANCE.,DENTE,"[{'value': 'PER', 'confidence': 0.5199741721153259}]",PER,0.5199741721153259
19940118004159I,"NARRATIVE: ON 1/18/94, RYAN 205, A B-727-21, N356QS, DEPARTED NASHVILLE, TN (BNA), FOR DAYTON, OH. AFTER TAKEOFF, R",RYAN,"[{'value': 'PER', 'confidence': 0.5972952246665955}]",PER,0.5972952246665955
19940118004159I,"NARRATIVE: ON 1/18/94, RYAN 205, A B-727-21, N356QS, DEPARTED NASHVILLE, TN (BNA), FOR DAYTON, OH. AFTER TAKEOFF, R",NASHVILLE,"[{'value': 'LOC', 'confidence': 0.9678549766540527}]",LOC,0.9678549766540527
19940118004159I,"NARRATIVE: ON 1/18/94, RYAN 205, A B-727-21, N356QS, DEPARTED NASHVILLE, TN (BNA), FOR DAYTON, OH. AFTER TAKEOFF, R",TN,"[{'value': 'LOC', 'confidence': 0.9376285076141357}]",LOC,0.9376285076141357
19940118004159I,"NARRATIVE: ON 1/18/94, RYAN 205, A B-727-21, N356QS, DEPARTED NASHVILLE, TN (BNA), FOR DAYTON, OH. AFTER TAKEOFF, R",DAYTON,"[{'value': 'LOC', 'confidence': 0.9961846470832825}]",LOC,0.9961846470832825
