index,c5_id,c119_text,entities,labels
19741,19820829052799I,RIGHT ENGINE OIL QUANITY DECREASED. DIVERTED TO HOUSTON. FOUND OIL CAP OFF ON RIGHT ENGINE.                        ,HOUSTON,GPE
19928,19820724035499A,GLIDER CRASHED DURING TAKEOFF. ELEVATORS HAD NOT BEEN CONNECTED DURING ASSEMBLY.                                   ,GLIDER CRASHED DURING TAKEOFF,PRODUCT
19968,19820704036229I,"TOOK OFF WITH FORWARD BAGGAGE DOOR OPEN. TWO PIECES OF BAGGAGE FELL OUT,CARGO DOOR WARNING LIGHT INOPERATIVE.      ",TWO,CARDINAL
20035,19820809038619A,PILOT MADE EMERGENCY TRANSMISSION STATING ENGINE COWLING LOST. CRASH OCCURRED DURING ATTEMPTED LANDING IN FIELD.   ,ENGINE COWLING LOST,PRODUCT
20283,19820613024279A,TOW ROPE BROKE DURING CLIMB OUT AT 200 FEET. SAILPLANE CRASHED DURING ATTEMPTED LANDING ON RIVER LEVEE.            ,200 FEET,QUANTITY
21336,19821121070559I,PARACHUTIST WAS UNABLE TO OPEN MAIN CHUTE DUE TO BRIDLE LINE UNDER BREAST STRAP. RESERVE NOT DEPLOYED.             ,PARACHUTIST,PERSON
21566,19820907053779I,LEFT MAIN GEAR WENT OFF THE TAXIWAY WHILE TAXING TO RAMP. LIGHTS WERE NOT OPERATIVE IN THAT AREA.                  ,TAXING TO RAMP,FAC
21669,19821009063279I,PILOT HIT A POST ON LANDING ROLLOUT. POST LOCATED 27 FEET FROM CENTERLINE. POST HIDDEN BY SAGEBRUSH.               ,27 FEET,QUANTITY
21965,19821119059299A,ENGINE QUIT ON TAKEOFF. STRUCK TREES ON TURNBACK TO RUNWAY.AIRPLANE SAT OUT FOR SIX MONTHS.TWO THIRDS WATER IN FUEL,ENGINE QUIT ON TAKEOFF,PRODUCT
21974,19820912057439I,"AFTER UNLOADING PASSENGERS, PILOT DEPARTED WITH A STEEL METER BOX ON A FLOAT. BOX FELL AND WENT THROUGH A ROOF.    ",UNLOADING PASSENGERS,PRODUCT
21974,19820912057439I,"AFTER UNLOADING PASSENGERS, PILOT DEPARTED WITH A STEEL METER BOX ON A FLOAT. BOX FELL AND WENT THROUGH A ROOF.    ",A STEEL METER,PRODUCT
24137,19830115003989I,LONG GROUND RUN. JET WASH DAMAGED APPROACH LIGHTS AT RUNWAY DEPARTURE END. ENGINE ANTI ICE NOT USED.               ,ENGINE ANTI ICE,PRODUCT
25157,19830715043429I,ON TAKEOFF HEARD A NOISE FOLLOWED BY A VIBRATION. RETURNED. FOUND COWLING MISSING. COWLING WAS NOT PROPERLY SECURED,COWLING,PERSON
25185,19830617038439I,ENGINE QUIT ON TAKEOFF. LANDED STRAIGHT AHEAD OFF END OF RUNWAY. FUEL FILTER DRAIN PARTLY OPEN. LEAKING.           ,ENGINE QUIT ON TAKEOFF,PRODUCT
26073,19830707041439A,"ENGINE QUIT AT 600 FEET AFTER TAKEOFF. TURNED BACK TO RUNWAY, STRUCK TREES. FUEL SELECTOR IN INTERMEDIATE POSITION.",600 FEET,QUANTITY
26226,19830630028079A,TOW ROPE RELEASED GLIDER AT 75 FEET DURING TAKEOFF. GLIDER CRASHED WHEN PILOT TRIED 180 DEGREE TURN BACK TO RUNWAY.,75 FEET,QUANTITY
26226,19830630028079A,TOW ROPE RELEASED GLIDER AT 75 FEET DURING TAKEOFF. GLIDER CRASHED WHEN PILOT TRIED 180 DEGREE TURN BACK TO RUNWAY.,180,CARDINAL
26470,19830725076039I,REFUELED AIRCRAFT WITH WRONG FUEL. CAPTAIN WAS WATCHING. ROUGH ENGINE ON CLIMB OUT. RETURNED.                      ,REFUELED AIRCRAFT,PRODUCT
27077,19831024068389I,CIRCUIT BREAKER TRIPPED ON GEAR RETRACTION. MADE PRECAUTIONARY LANDING. TOWBAR HAD BEEN LEFT IN NOSE WHEEL.        ,TOWBAR,PERSON
27392,19831001052579A,LONG LINE CAUGHT ON TREES AS HELICOPTER CLIMBED AFTER TAKEOFF. HAD NEGLECTED RELEASE LINE FOR THE PASSENGER FLIGHT.,THE PASSENGER FLIGHT,PRODUCT
27422,19830812044949A,ENGINE QUIT AT 300 FT ON TAKEOFF. STRUCK A TRACTOR LANDINGON NEARBY AG STRIP. WATER IN BLADDER FUEL TANK WRINKLES. ,300 FT,QUANTITY
28814,19840130076729A,ALTITUDE PRESELECT IMPROPERLY SET BEFORE TAKEOFF. LEVELED OFF TOO LOW. DESCENDED SLIGHTLY AND IMPACTED TREES.      ,ALTITUDE PRESELECT,PRODUCT
28968,19840118011879I,LANDED ON A ROAD DUE TO FUEL EXHAUSTION 30 MINUTES AFTER TAKEOFF. SUSPECT FUEL SUMP FROZE IN OPEN POSITION         ,30 MINUTES,TIME
29024,19840113000789A,LOST BOTH ENGINES ON TAKEOFF DUE TO ICE INGESTION. CREW IGNORED AIRFRAME PRIOR ICING. FAILED TO CHECK ENGINE INLETS,TAKEOFF DUE TO ICE INGESTION,PRODUCT
29024,19840113000789A,LOST BOTH ENGINES ON TAKEOFF DUE TO ICE INGESTION. CREW IGNORED AIRFRAME PRIOR ICING. FAILED TO CHECK ENGINE INLETS,AIRFRAME PRIOR ICING,PRODUCT
29052,19840322008519A,TAXIWAY GAVE WAY ALLOWING WHEEL OF AIRCRAFT TO DROP IN HOLE CAUSING SUBSTANTIAL DAMAGE TO AIRCRAFT.                ,WHEEL OF AIRCRAFT,PRODUCT
29683,19840121015319I,ENGINE FAILED AFTER TAKEOFF. TRIED TO MAKE A ROAD BUT DRIFTED OFF THE EDGE. FOUND SOLID ICE IN CARBURETOR BOWL.    ,ENGINE FAILED AFTER TAKEOFF,PRODUCT
29929,19831201059529A,PILOT FORGOT TO REMOVE AILERON CONTROL LOCK AND COULD NOT CONTROL AIRCRAFT AFTER TAKEOFF.                          ,CONTROL AIRCRAFT AFTER TAKEOFF,PRODUCT
30160,19840315006369A,CFI GAVE ENGINE OUT ON TAKEOFF. STUDENT USED WRONG RUDDER. FAILED CUT POWER CFI FAILED TO ACT. STRUCK DIRT BANK.   ,CFI,ORG
30160,19840315006369A,CFI GAVE ENGINE OUT ON TAKEOFF. STUDENT USED WRONG RUDDER. FAILED CUT POWER CFI FAILED TO ACT. STRUCK DIRT BANK.   ,ENGINE OUT ON TAKEOFF,PRODUCT
30187,19840321006879A,AIRCRAFT LANDED HARD AFTER FLIGHT THROUGH ICING CONDITIONS. DEICE EQUIPMENT WORKED WHEN TESTED AFTER CRASH.        ,DEICE EQUIPMENT,ORG
30330,19840323042509A,ENGINE MALFUNCTION DURING TAKEOFF CAUSED CRASH ALONG EXTENDED RUNWAY CENTERLINE. WATER FOUND IN RIGHT FUEL TANK.   ,ENGINE MALFUNCTION DURING TAKEOFF CAUSED CRASH,PRODUCT
30599,19840717046169I,ROTORS BLADES STRUCK ROTORS OF A PARKED HELICOPTER AFTER START UP. PILOT OF PARKED CRAFT FAILED TO SECURE ROTORS.  ,ROTORS,PRODUCT
30599,19840717046169I,ROTORS BLADES STRUCK ROTORS OF A PARKED HELICOPTER AFTER START UP. PILOT OF PARKED CRAFT FAILED TO SECURE ROTORS.  ,BLADES STRUCK ROTORS,PRODUCT
30617,19840620037239I,UPPER ENGINE COWLING SEPARATED FROM THE AIRCRAFT EN ROUTE. PILOT HAD NEGLECTED TO SECURE COWLING AFTER REPLACING IT,UPPER ENGINE COWLING,PRODUCT
31503,19840612026399A,FORGOT TO REPLACE OIL FILLER CAP. OIL ON WINDSHIELD ON TAKEOFF. LANDED ON A ROAD AND RAN OFF INTO A DITCH.         ,OIL ON WINDSHIELD ON TAKEOFF,PRODUCT
32287,19840805042689A,STUDENT PILOT CARRYING PASSENGER ATTEMPTED TAKEOFF WITH FULL FLAPS EXTENDED. ARICRAFT STALLED AFTER LIFT OFF.      ,CARRYING PASSENGER ATTEMPTED TAKEOFF,PRODUCT
32287,19840805042689A,STUDENT PILOT CARRYING PASSENGER ATTEMPTED TAKEOFF WITH FULL FLAPS EXTENDED. ARICRAFT STALLED AFTER LIFT OFF.      ,ARICRAFT,ORG
32525,19841020061099A,THE AMPHIBIAM AIRCRAFT MADE A LAKE LANDING WITH THE WHEELS EXTENDED. THE AIRCRAFT NOSED OVER IN THE WATER.         ,THE AMPHIBIAM AIRCRAFT MADE A LAKE LANDING,PRODUCT
32525,19841020061099A,THE AMPHIBIAM AIRCRAFT MADE A LAKE LANDING WITH THE WHEELS EXTENDED. THE AIRCRAFT NOSED OVER IN THE WATER.         ,THE AIRCRAFT NOSED,PRODUCT
32808,19840903045589A,ENGINE QUIT SHORTLY AFTER TAKEOFF CAUSING AN OFF AIRPORT LANDING. FUEL SELECTOR ON A NEAR EMPTY TANK.              ,AN OFF AIRPORT LANDING,PRODUCT
33215,19841011055379A,ATTEMPTED GO AROUND WITH CARB HEAT ON AND FLAPS DOWN. TWO CYLINDERS HAD LOW COMPRESSION. STRUCK TREE AND GROUND.   ,TWO,CARDINAL
33645,19840922050589A,UNABLE TO CLIMB AFTER TAKEOFF DUE TO ICE ON THE AIRCRAFT. SETTLED INTO TREES.                                      ,TAKEOFF DUE TO ICE ON THE AIRCRAFT,PRODUCT
34032,19840828044039A,AIRCRAFT SANK IN BAY BECAUSE OF LEAKING FLOAT. TWO PASSENGERS DID NOT MAKE SHORE BECAUSE OF COLD WATER.            ,TWO,CARDINAL
34111,19840920049879A,"AIRCRAFT LOST POWER ON TAKEOFF, DITCHED IN OCEAN. AIRCRAFT HAD BEEN SERVICED WITH 147 GALLONS OF JET A FUEL.       ",AIRCRAFT,PRODUCT
34111,19840920049879A,"AIRCRAFT LOST POWER ON TAKEOFF, DITCHED IN OCEAN. AIRCRAFT HAD BEEN SERVICED WITH 147 GALLONS OF JET A FUEL.       ",LOST POWER ON TAKEOFF,PRODUCT
34111,19840920049879A,"AIRCRAFT LOST POWER ON TAKEOFF, DITCHED IN OCEAN. AIRCRAFT HAD BEEN SERVICED WITH 147 GALLONS OF JET A FUEL.       ",147 GALLONS,QUANTITY
34366,19841121073629I,"ENGINE QUIT AFTER TAKEOFF. LANDED IN FIELD. 2 QUARTS OF WATER IN LEFT FUEL TANK, WATER IN CARBURETOR, GASCOLATOR.  ",2 QUARTS,QUANTITY
34409,19841214074599I,WHILE TAXIING LOST NOSEWHEEL STEERING AND BRAKES. STRUCK 2 AIRCRAFT AND FENCE. CIRCUIT BREAKER HYDRAULIC PUMP OPEN.,2,CARDINAL
34797,19841110063299A,"ENGINE QUIT AFTER TAKEOFF, CARBURETOR ICE SUSPECTED. FUEL LEAK IGNORED BY PLILOT. AIRCRAFT BURNED AFTER IMPACT.    ",ENGINE QUIT AFTER TAKEOFF,PRODUCT
35024,19841105073069I,LANDED IMMEDIATELY AFTER TAKEOFF ON SAME RUNWAY. OVER ONE PINT OF WATER WAS IN TANKS AND SYSTEM.                   ,ONE,CARDINAL
35054,19841220069339A,"DID NOT SET IN ALTIMETER SETTING, READ 300 FEET HIGH. LOW AT MINIMUM DESCENT ALTITUDE, IMPACTED TREES.             ",300 FEET,QUANTITY
40,19850103007209I,"NOTAM SAID 50 FT WIDTH SNOW CLEARED. AREA CLEARED WAS 30 FT WITH CURVE. WHEEL STRUCK SNOWBANK, ENGINES INTO SNOW.  ",50 FT,QUANTITY
40,19850103007209I,"NOTAM SAID 50 FT WIDTH SNOW CLEARED. AREA CLEARED WAS 30 FT WITH CURVE. WHEEL STRUCK SNOWBANK, ENGINES INTO SNOW.  ",30 FT,QUANTITY
47,19850105019239A,"ENGINE QUIT AFTER TAKEOFF. HIT TREE, POWERLINES, GROUND. FUEL LINE TO CARBURETOR FULL OF WATER.                    ",POWERLINES,GPE
139,19850110015469I,"ENGINE QUIT, RESTART SEVERAL TIMES WITH PARTIAL POWER. SAFE LANDING. WATER IN TANKS. LOW FUEL. STC FOR AUTO GAS.   ",STC,ORG
181,19850118004909I,"ON TAKEOFF, NOSE TIRE FLIPPED FLUSH TAXIWAY CENTERLINE LIGHT COVER HOUSING INTO LANDING GEAR. CUT HYDRAULIC LINE.  ",FLUSH TAXIWAY CENTERLINE,PRODUCT
356,19850204009479I,AFTER LANDING RIGHT PROPELLER REVERSE INEFFECTIVE. UNDERSPEED GOVERNOR LINKAGE DISCONNECTED.                       ,LANDING RIGHT PROPELLER REVERSE,PRODUCT
449,19850131002779A,LOST CONTROL AFTER ABORTING TAKEOFF DUE TO FAILURE TO REMOVE A RUDDER GUST LOCK.RAN OFF THE RUNWAY AND OVERTURNED. ,A RUDDER GUST LOCK.RAN,PRODUCT
487,19850204013039I,AFTER STARTING ENGINE AIRCRAFT MOVED FORWARD STRIKING 5560G. PILOT COULD NOT ADEQUATELY REACH BRAKE PEDALS.        ,STARTING ENGINE AIRCRAFT,PRODUCT
2035,19850523019889A,"OIL SPRAY ON WINDSHIELD, ABORTED TAKEOFF. RAN OFF END OF RUNWAY AND FLIPPED OVER. OIL FILLER CAP NOT SECURED.      ",OIL SPRAY ON WINDSHIELD,PRODUCT
2070,19850522037539I,"POWER LOSS ON ENGINES DUE TO WATER IN FUEL, GEAR PARTIALLY EXTENDED, LOW HYDRAULIC FLUID. AIRCRAFT SAT FOR 5 MONTHS",5 MONTHS,DATE
2229,19850407011619A,THE AIRCRAFT HIT WIRES DURING AN EMERGENCY LANDING. SUSPECT THE ENGINE QUIT DUE TO CARB ICE. STARTER INOPERATIVE.  ,THE AIRCRAFT HIT,PRODUCT
2229,19850407011619A,THE AIRCRAFT HIT WIRES DURING AN EMERGENCY LANDING. SUSPECT THE ENGINE QUIT DUE TO CARB ICE. STARTER INOPERATIVE.  ,THE ENGINE QUIT DUE TO CARB ICE,PRODUCT
2386,19850521030419A,STRUCK TREES AND GROUND DURING EMERGENCY LANDING IN THE DARK. OIL DIPSTICK FOUND IN REAR OF ENGINE COMPARTMENT.    ,REAR OF ENGINE COMPARTMENT,PRODUCT
2836,19850808054699A,DURING ROLLOUT A GUST OF WIND PICKED UP WING AND AIRCRAFT GROUND LOOPED. STEERING SPRING HAD TEMPORARY REPAIR.     ,STEERING SPRING HAD TEMPORARY REPAIR,ORG
2980,19850702029069A,"MUD NESTS BLOCKED FUEL CAP VENTS, FUEL STARVATION. STALLED ON TURN TO FIELD 4 MILES WEST OF GREENBRIER VALLEY ARPT.",4 MILES,QUANTITY
3043,19850711035219A,"THROTTLE CABLE BECAME LOOSE. AUTOROTATED, HIT NOSE FIRST, BLADES HIT GROUND. NO PILOT OR MEDICAL CERTIFICATE.      ",AUTOROTATED,PERSON
3662,19850816043229A,GEAR COLLAPSED AT 60 MPH ON TAKEOFF ROLL. NO MALFUNCTION FOUND IN RETRACTION SYSTEM. POSSIBLE GEAR HANDLE UNLOCKED.,60 MPH,QUANTITY
3765,19850805040409A,IMPACTED IN BACKYARDS OF RESIDENCES AFTER FUEL EXHAUSTION. FUEL GAUGES COMPLETELY UNRELIABLE. ANNUAL EXPIRED IN 84.,ANNUAL,DATE
3765,19850805040409A,IMPACTED IN BACKYARDS OF RESIDENCES AFTER FUEL EXHAUSTION. FUEL GAUGES COMPLETELY UNRELIABLE. ANNUAL EXPIRED IN 84.,84,CARDINAL
3785,19850813056319A,"ABORTED TAKEOFF AFTER NOISE IN COCKPIT. RAN OFF RUNWAY END, STRUCK BERM AND DITCH. FLAT SPOT ON ONE MAIN TIRE.     ",ONE,CARDINAL
3804,19850826041329A,LOW POWER ON TAKEOFF. CONTINUED LOSS OF POWER DURING 180. LANDED SHORT IN BEAN FIELD. PILOT LEFT RAG IN AIR INLET. ,180,CARDINAL
4092,19850625027899A,PLEXIGLASS CANOPY UNLATCHED ON TAKEOFF. LOST CONTROL TRYING TO LATCH CANOPY. STRUCK A PARKED AIRCRAFT AND A TRUCK. ,STRUCK A PARKED AIRCRAFT,PRODUCT
4459,19851229066289A,AIRCRAFT DRIFTED ON GO AROUND WITH FLAPS AT 25 DEGREES.  STRUCK A WATER TANK AND IMPACTED THE GROUND.              ,25 DEGREES,QUANTITY
4556,19851229063869A,OIL STREAMED OUT OF ENGINE AFTER TAKEOFF. OTHER AIRCRAFT ON RUNWAY. LANDED GEAR UP OFF AIRPORT. OIL DIPSTICK LOOSE.,ENGINE AFTER TAKEOFF,PRODUCT
4716,19851221063349A,ATTEMPTED TO LATCH DOOR WHILE LIFTING OFF. ONE SKID CAUGHT IN DIRT AND AIRCRAFT ROLLED OVER.                       ,ONE,CARDINAL
5507,19860109003629I,LEFT UPPER ENGINE COWLING CAME LOOSE AND SEPARATED AIRCRAFT. ONE LATCH HAD STRESS DAMAGE.                          ,ONE,CARDINAL
5569,19850929048249A,"ATTEMPTED TAKEOFF FROM OFFSHORE RIG WITH TIEDOWN ROPE ATTACHED. NOSED DOWN WITH BLADES STRIKING DECK, FELL IN GULF.",GULF,LOC
5597,19851112072999I,"ENGINE LOST POWER AFTER TAKEOFF AND CRASHED.  WATER IN WING TANKS, FILTER AND IN FUEL LINE.                        ",ENGINE LOST POWER AFTER TAKEOFF,PRODUCT
5755,19851225070029I,FAILED TO RELEASE PARKING BRAKE AND ON LANDING DAMAGED PROPELLER AND BOTTOM OF ENGINE COWLING.                     ,BOTTOM OF ENGINE COWLING,PRODUCT
6040,19851130064919I,NUMBER 3 AND 4 MAIN TIRES WENT FLAT ON LANDING. ABORTED PREVIOUS TAKEOFF. BLOW OUT PLUGS MISSING.                  ,3,CARDINAL
6040,19851130064919I,NUMBER 3 AND 4 MAIN TIRES WENT FLAT ON LANDING. ABORTED PREVIOUS TAKEOFF. BLOW OUT PLUGS MISSING.                  ,4,CARDINAL
6475,19860421014439A,"VIBRATION ON TAKEOFF, ABORTED. OFF RUNWAY END, HIT A FENCE. ELEVATOR TRIM INSPECTION PANEL TAMPERED WITH, LOOSE.   ",VIBRATION ON TAKEOFF,PRODUCT
6499,19860208002379A,THE ENGINE LOST POWER ON TAKEOFF AND AIRCRAFT STRUCK A HANGAR. PILOT FAILED TO TURN OFF FUEL PUMP. NOT IFR CURRENT.,THE ENGINE LOST POWER ON TAKEOFF AND AIRCRAFT STRUCK A HANGAR,PRODUCT
6628,19860118000879A,AIRCRAFT CRASHED DURING TAKEOFF AFTER ENGINE STARTED LOSING POWER. PILOT HAD NO LICENSE. AIRCRAFT OVERDUE ANNUAL.  ,ANNUAL,DATE
7142,19860506076999A,MAIN ROTOR BLADES STRUCK THE SHIP AS AIRCRAFT LIFTED OFF WITH A SKID TIEDOWN ROPE ATTACHED. AIRCRAFT SANK IN OCEAN.,MAIN ROTOR BLADES,PRODUCT
7142,19860506076999A,MAIN ROTOR BLADES STRUCK THE SHIP AS AIRCRAFT LIFTED OFF WITH A SKID TIEDOWN ROPE ATTACHED. AIRCRAFT SANK IN OCEAN.,THE SHIP AS AIRCRAFT,PRODUCT
7227,19860319033029I,LACK OF ATTENTION TO INERTIAL NAVIGATION PROCEDURES CAUSED AIRCRAFT TO BE OFF COURSE 190 NM. AUTOPILOT IN MANUAL.  ,190,CARDINAL
7686,19860213061039I,LOUD SNAP HEARD WITH ROTOR ENGAGEMENT. ROTOR BLADES FAILED NEAR THE ROOTS. SUSPECT IMPROPER ROTOR ENGAGEMENT.      ,ROTOR BLADES,PRODUCT
7870,19860222005049A,ATTEMPTED TAKEOFF WITH SKID TIED TO TRAILER. DYNAMIC ROLLOVER AND RESULTANT ROTOR BLADE DAMAGE.                    ,RESULTANT ROTOR BLADE,PRODUCT
7878,19860427042939A,"DURING TAKEOFF, THE CANOPY BLEW OPEN. CUT AWAY FROM THE TOWPLANE AT 10 FEET AGL. GLIDER THEN NOSED INTO THE RUNWAY.",10,CARDINAL
7921,19860306018449I,SWITCHED TO MAINS WITH ZERO FUEL PRESSURE. DISENGAGED AUTO PILOT AND FOUND RIGHT ENGINE HAD QUIT. LANDED IN A FIELD,ZERO,CARDINAL
8095,19860327018859I,LEFT INBOARD UPPER SECTION OF ENGINE COWLING SEPARATED AIRCRAFT AT CRUISE.                                         ,ENGINE COWLING,PRODUCT
8421,19860514036219I,GROUND LOOPED ON LANDING. TAILWHEEL WAS FOUND JAMMED FAR RIGHT.                                                    ,TAILWHEEL,PERSON
8505,19860706034879A,THE ENGINE LOST POWER ON TAKEOFF AND THE AIRCRAFT FLIPPED ON LANDING.PILOT HAD JUST FILLED TANKS. WATER IN FUEL.   ,THE ENGINE LOST POWER ON TAKEOFF,PRODUCT
8537,19860613083709A,THE ENGINE FAILED SHORTLY AFTER TAKEOFF AND THE AIRCRAFT IMPACTED TERRAIN. FUEL SHUTOFF VALVE HAD COME APART.      ,THE ENGINE FAILED SHORTLY AFTER TAKEOFF AND THE AIRCRAFT IMPACTED TERRAIN,PRODUCT
8553,19860623038319I,POWER INTERRUPTION ON ENGINE TEST TAKEOFF. REQUESTED RETURN. FUEL SELECTOR WAS ON AN EMPTY TANK.                   ,ENGINE TEST TAKEOFF,PRODUCT
8555,19860803085219A,THE ENGINE FAILED ON TAKEOFF. THE AIRCRAFT HIT TREES ON LANDING. WATER FOUND IN GASCOLATOR.                        ,THE ENGINE FAILED ON TAKEOFF,PRODUCT
8555,19860803085219A,THE ENGINE FAILED ON TAKEOFF. THE AIRCRAFT HIT TREES ON LANDING. WATER FOUND IN GASCOLATOR.                        ,THE AIRCRAFT HIT TREES ON LANDING,PRODUCT
8555,19860803085219A,THE ENGINE FAILED ON TAKEOFF. THE AIRCRAFT HIT TREES ON LANDING. WATER FOUND IN GASCOLATOR.                        ,GASCOLATOR,GPE
8636,19860705039519A,THE STUDENT REDUCED POWER ON THE WRONG ENGINE ON TAKEOFF AND THE AIRCRAFT LANDED HARD. LOW TIME INSTRUCTOR.        ,THE WRONG ENGINE ON TAKEOFF AND THE AIRCRAFT,PRODUCT
8703,19860725035229A,AIRCRAFT IMPACTED THE GROUND AFTER TAKEOFF. PILOT USED INAPPROPRIATE RUNWAY AND MISUSED FLAPS. DENSITY ALTITUDE.   ,THE GROUND AFTER TAKEOFF,PRODUCT
8708,19860602021569A,THE ENGINE FAILED IN FLIGHT. SUSPECT WET MAGNETOS. PILOT HAD JUST FINISHED WASHING ENGINE.                         ,THE ENGINE FAILED,PRODUCT
8961,19860622033729I,ON TAKEOFF ROLL AIRCRAFT VEERED OFF THE RUNWAY WHEN THE SEAT SLID BACK. SEAT LATCH NOT PROPERLY ENGAGED.           ,TAKEOFF ROLL AIRCRAFT,PRODUCT
8990,19860614034889I,BOTH ENGINES CEASED TO RUN AS FUEL PRESSURE DROPPED. LANDED IN A FIELD. FOUND ALL 4 FUEL TANK VENTS CLOGGED.       ,4,CARDINAL
9066,19860523030059I,TAKEOFF MADE WITH 2 NOTCHES FLAPS. AIRCRAFT CLIMBED OVER TREES AT THE END OF RUNWAY BUT SETTLED TO THE GROUND.     ,2,CARDINAL
9165,19860708034029A,THE ENGINE FAILED ON TAKEOFF AND THE AIRCRAFT FLIPPED OVER ON TOUCHDOWN. WATER WAS FOUND IN FUEL BOWL AND CARB.    ,THE ENGINE FAILED ON TAKEOFF AND,PRODUCT
9165,19860708034029A,THE ENGINE FAILED ON TAKEOFF AND THE AIRCRAFT FLIPPED OVER ON TOUCHDOWN. WATER WAS FOUND IN FUEL BOWL AND CARB.    ,THE AIRCRAFT FLIPPED OVER ON TOUCHDOWN,PRODUCT
9192,19860525085769A,THE ENGINE LOST POWER ON TAKEOFF AND THE AIRCRAFT STRUCK THE GROUND. TANK SEALANT FOUND BLOCKING FUEL SCREEN.      ,THE ENGINE LOST POWER ON TAKEOFF AND,PRODUCT
9192,19860525085769A,THE ENGINE LOST POWER ON TAKEOFF AND THE AIRCRAFT STRUCK THE GROUND. TANK SEALANT FOUND BLOCKING FUEL SCREEN.      ,THE AIRCRAFT STRUCK THE GROUND,PRODUCT
9457,19860610027169A,IMPACTED GROUND AND BURNED AFTER ENGINE QUIT ON A TEST FLIGHT. FOUND A TIE DOWN ROPE WRAPPED AROUND ROTOR BLADE.   ,ENGINE QUIT ON A TEST FLIGHT,PRODUCT
9457,19860610027169A,IMPACTED GROUND AND BURNED AFTER ENGINE QUIT ON A TEST FLIGHT. FOUND A TIE DOWN ROPE WRAPPED AROUND ROTOR BLADE.   ,AROUND ROTOR BLADE,PRODUCT
9479,19860703032259A,THE ENGINE LOST POWER SHORTLY AFTER TAKEOFF. WATER WAS FOUND IN THE CARBURETOR.TANKS WERE NOT DRAINED AFTER TOPOFF.,THE ENGINE LOST POWER,PRODUCT
9506,19860702029819A,THE AIRCRAFT FLEW INTO THE GROUND AFTER LIFTOFF. THE PILOT FAILED TO UNLOCK THE CONTROLS BEFORE TAKEOFF.           ,THE AIRCRAFT FLEW INTO THE GROUND AFTER LIFTOFF,PRODUCT
9658,19860517084049A,THE TOWPLANE STRUCK TREES WHEN UNABLE TO RELEASE BANNER. PILOT PULLED WRONG RELEASE AND FAILED TO CLIMBOUT PROPERLY,TOWPLANE,PERSON
9773,19860619026849A,ENGINE FAILED WHILE STUDENT WAS FLYING A PASSENGER. ONE FUEL TANK WAS EMPTY DUE TO A LOOSE CAP.WATER IN OTHER TANK.,FLYING A PASSENGER,PRODUCT
9773,19860619026849A,ENGINE FAILED WHILE STUDENT WAS FLYING A PASSENGER. ONE FUEL TANK WAS EMPTY DUE TO A LOOSE CAP.WATER IN OTHER TANK.,ONE,CARDINAL
9819,19860627041149I,"RIGHT BAGGAGE DOOR SEPARATED ON TAKEOFF. ENGINE INGESTION OF CONTENTS. LATCH NORMAL, WARNING LIGHT MALFUNCTION.    ",ENGINE INGESTION OF CONTENTS,PRODUCT
9960,19860719056869I,OIL ON WINDSHIELD AFTER TAKEOFF. BOUNCED AND PORPOISED DURING PRECAUTIONARY LANDING. OIL FILLER CAP NOT SECURED.   ,OIL ON WINDSHIELD AFTER TAKEOFF,PRODUCT
10033,19860626027849A,THE ENGINE SEIZED AND THE AIRCRAFT MADE AN OFF AIRPORT LANDING. THE OIL DRAIN PLUG WAS MISSING.                    ,THE ENGINE SEIZED,PRODUCT
10033,19860626027849A,THE ENGINE SEIZED AND THE AIRCRAFT MADE AN OFF AIRPORT LANDING. THE OIL DRAIN PLUG WAS MISSING.                    ,THE AIRCRAFT MADE AN OFF AIRPORT LANDING,PRODUCT
10137,19861024055429A,THE ENGINE LOST POWER ON TAKEOFF AND THE AIRCRAFT WAS DITCHED. THE CARBURETOR HEAT CABLE WAS LOOSE. CARB ICING.    ,THE ENGINE LOST POWER ON TAKEOFF AND THE AIRCRAFT,PRODUCT
10137,19861024055429A,THE ENGINE LOST POWER ON TAKEOFF AND THE AIRCRAFT WAS DITCHED. THE CARBURETOR HEAT CABLE WAS LOOSE. CARB ICING.    ,THE CARBURETOR HEAT CABLE,PRODUCT
10137,19861024055429A,THE ENGINE LOST POWER ON TAKEOFF AND THE AIRCRAFT WAS DITCHED. THE CARBURETOR HEAT CABLE WAS LOOSE. CARB ICING.    ,CARB ICING,PRODUCT
10198,19861006062359I,AIRCRAFT DEPARTED TAXIWAY AFTER NOSE WHEEL STEERING BECAME INOPERATIVE. PILOT FAILED TO ACTIVATE HYDRAULIC SYSTEM. ,NOSE WHEEL STEERING BECAME INOPERATIVE,PRODUCT
10327,19860925060429I,FORCED LANDING ON A GRAVEL BAR AFTER ENGINE QUIT. FOUND WATER IN LEFT FUEL TANK. REFUELED FROM 55 GALLON DRUM.     ,55,CARDINAL
10393,19861012048639I,"ENGINES FAILED DURING RAPID DESCENT. AIRCRAFT FORCE LANDED. PILOT DID NOT HAVE LICENSE, MEDICAL OR REGISTRATION.   ",AIRCRAFT FORCE LANDED,PRODUCT
10552,19860909055929I,"FLOAT PLANE ABORTED TAKEOFF DUE TO IMPROPER FLAP SETTING. INSUFFICIENT WATER REMAINED, RAN ONTO SHORELINE.         ",FLOAT PLANE ABORTED TAKEOFF,PRODUCT
